"MMSI","IMO","IR","Ship Name","Call Sign",
"636016212","9678800","N/A","MATHILDE OLDENDORFF","D5FA5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 11:57:24Z","-30.66123","-2.98212","100.2","10.9","Sat-AIS",
"2018-08-13 11:56:52Z","-30.66097","-2.98388","99.6","10.9","Sat-AIS",
"2018-08-13 11:56:24Z","-30.66075","-2.98556","99.4","11","Sat-AIS",
"2018-08-13 11:56:19Z","-30.66064","-2.98621","96.7","11","Sat-AIS",
"2018-08-13 11:54:24Z","-30.65992","-2.99247","98.6","10.9","Sat-AIS",
"2018-08-13 11:54:14Z","-30.65984","-2.99304","98.9","10.9","Sat-AIS",
"2018-08-13 11:45:48Z","-30.65526","-3.02261","99.9","10.9","Sat-AIS",
"2018-08-13 11:45:48Z","-30.65526","-3.02261","99.9","10.9","Sat-AIS",
"2018-08-13 11:30:20Z","-30.64777","-3.07608","99.1","10.8","Sat-AIS",
"2018-08-13 11:21:19Z","-30.64339","-3.1069","102.2","10.7","Sat-AIS",
"2018-08-13 11:18:41Z","-30.64191","-3.11588","99.3","10.7","Sat-AIS",
"2018-08-13 11:11:59Z","-30.63821","-3.13848","100.4","10.7","Sat-AIS",
"2018-08-13 10:53:19Z","-30.62754","-3.20152","100.1","10.7","Sat-AIS",
"2018-08-13 10:49:40Z","-30.62531","-3.21373","101.3","10.7","Sat-AIS",
"2018-08-13 10:46:29Z","-30.62341","-3.22447","100.8","10.6","Sat-AIS",
"2018-08-13 10:46:19Z","-30.62333","-3.22496","101.3","10.6","Sat-AIS",
"2018-08-13 10:46:09Z","-30.62323","-3.22552","100.6","10.6","Sat-AIS",
"2018-08-13 10:45:39Z","-30.62296","-3.2272","104","10.6","Sat-AIS",
"2018-08-13 10:45:29Z","-30.62286","-3.2277","102.9","10.7","Sat-AIS",
"2018-08-13 10:45:19Z","-30.62273","-3.22832","102","10.6","Sat-AIS",
"2018-08-13 10:45:09Z","-30.62264","-3.22888","103.4","10.7","Sat-AIS",
"2018-08-13 10:44:48Z","-30.62241","-3.23004","103.1","10.6","Sat-AIS",
"2018-08-13 10:44:31Z","-30.62221","-3.23108","103.9","10.7","Sat-AIS",
"2018-08-13 10:44:29Z","-30.62221","-3.23108","103.9","10.7","Sat-AIS",
"2018-08-13 10:44:19Z","-30.6221","-3.23164","104.4","10.7","Sat-AIS",
"2018-08-13 10:44:09Z","-30.62199","-3.23218","104.4","10.7","Sat-AIS",
"2018-08-13 10:43:48Z","-30.62175","-3.2333","103.5","10.6","Sat-AIS",
"2018-08-13 10:43:09Z","-30.62129","-3.23553","102.4","10.6","Sat-AIS",
"2018-08-13 10:42:58Z","-30.62118","-3.23613","102","10.6","Sat-AIS",
"2018-08-13 10:42:48Z","-30.62109","-3.23663","102.5","10.6","Sat-AIS",
"2018-08-13 10:42:48Z","-30.62109","-3.23663","102.5","10.6","Sat-AIS",
"2018-08-13 10:42:19Z","-30.62077","-3.23827","100.6","10.6","Sat-AIS",
"2018-08-13 10:41:58Z","-30.62055","-3.23957","101.4","10.6","Sat-AIS",
"2018-08-13 10:41:48Z","-30.62045","-3.24007","100.2","10.6","Sat-AIS",
"2018-08-13 10:41:38Z","-30.62037","-3.24063","101.3","10.5","Sat-AIS",
"2018-08-13 10:41:19Z","-30.62019","-3.24168","102.1","10.6","Sat-AIS",
"2018-08-13 10:41:09Z","-30.6201","-3.24225","102.6","10.6","Sat-AIS",
"2018-08-13 10:40:58Z","-30.61998","-3.24287","101.2","10.5","Sat-AIS",
"2018-08-13 10:40:49Z","-30.61989","-3.24337","100.3","10.5","Sat-AIS",
"2018-08-13 10:40:29Z","-30.61971","-3.2444","100.5","10.5","Sat-AIS",
"2018-08-13 10:40:29Z","-30.61971","-3.2444","100.5","10.5","Sat-AIS",
"2018-08-13 10:40:19Z","-30.61963","-3.24496","101.8","10.6","Sat-AIS",
"2018-08-13 10:40:09Z","-30.61952","-3.24557","101.5","10.5","Sat-AIS",
"2018-08-13 10:39:58Z","-30.61942","-3.24617","101.5","10.5","Sat-AIS",
"2018-08-13 10:39:28Z","-30.61911","-3.24787","102.1","10.5","Sat-AIS",
"2018-08-13 10:39:19Z","-30.61901","-3.24838","101.5","10.5","Sat-AIS",
"2018-08-13 10:39:09Z","-30.61893","-3.24887","102","10.5","Sat-AIS",
"2018-08-13 10:38:49Z","-30.61874","-3.25001","102.8","10.5","Sat-AIS",
"2018-08-13 10:38:28Z","-30.61851","-3.2512","102.7","10.5","Sat-AIS",
"2018-08-13 10:38:19Z","-30.61843","-3.25169","103.8","10.5","Sat-AIS",
"2018-08-13 10:37:49Z","-30.61808","-3.25337","102.7","10.5","Sat-AIS",
"2018-08-13 10:37:38Z","-30.61797","-3.25396","103.1","10.5","Sat-AIS",
"2018-08-13 10:37:28Z","-30.61787","-3.25452","104.2","10.5","Sat-AIS",
"2018-08-13 10:37:19Z","-30.61777","-3.25496","103.5","10.5","Sat-AIS",
"2018-08-13 10:36:49Z","-30.61741","-3.25672","102","10.5","Sat-AIS",
"2018-08-13 10:36:38Z","-30.61731","-3.25732","102.1","10.5","Sat-AIS",
"2018-08-13 10:36:28Z","-30.61721","-3.25779","101.3","10.5","Sat-AIS",
"2018-08-13 10:36:20Z","-30.61712","-3.2583","100.9","10.5","Sat-AIS",
"2018-08-13 10:36:19Z","-30.61712","-3.2583","100.9","10.5","Sat-AIS",
"2018-08-13 10:35:48Z","-30.61684","-3.26001","102","10.4","Sat-AIS",
"2018-08-13 10:35:38Z","-30.61675","-3.26055","102.5","10.5","Sat-AIS",
"2018-08-13 10:35:38Z","-30.61675","-3.26055","102.5","10.5","Sat-AIS",
"2018-08-13 10:35:38Z","-30.61675","-3.26055","102.5","10.5","Sat-AIS",
"2018-08-13 10:35:38Z","-30.61675","-3.26055","102.5","10.5","Sat-AIS",
"2018-08-13 10:35:38Z","-30.61675","-3.26055","102.5","10.5","Sat-AIS",
"2018-08-13 10:35:28Z","-30.61664","-3.26111","102.6","10.5","Sat-AIS",
"2018-08-13 10:35:19Z","-30.61656","-3.26155","102.3","10.4","Sat-AIS",
"2018-08-13 10:35:09Z","-30.61646","-3.26215","102.5","10.4","Sat-AIS",
"2018-08-13 10:34:58Z","-30.61634","-3.26275","101.6","10.5","Sat-AIS",
"2018-08-13 10:17:19Z","-30.60631","-3.3219","99.1","10.7","Sat-AIS",
"2018-08-13 10:15:30Z","-30.60546","-3.32802","99.2","10.7","Sat-AIS",
"2018-08-13 10:13:28Z","-30.60449","-3.33493","98.7","10.7","Sat-AIS",
"2018-08-13 10:12:28Z","-30.604","-3.33839","98.9","10.7","Sat-AIS",
"2018-08-13 10:12:28Z","-30.604","-3.33839","98.9","10.7","Sat-AIS",
"2018-08-13 10:12:19Z","-30.60393","-3.33894","100.1","10.8","Sat-AIS",
"2018-08-13 10:12:18Z","-30.60393","-3.33894","100.1","10.8","Sat-AIS",
"2018-08-13 10:12:18Z","-30.60393","-3.33894","100.1","10.8","Sat-AIS",
"2018-08-13 10:12:18Z","-30.60393","-3.33894","100.1","10.8","Sat-AIS",
"2018-08-13 10:12:18Z","-30.60393","-3.33894","100.1","10.8","Sat-AIS",
"2018-08-13 10:12:09Z","-30.60384","-3.33952","100.2","10.7","Sat-AIS",
"2018-08-13 10:12:08Z","-30.60384","-3.33952","100.2","10.7","Sat-AIS",
"2018-08-13 10:11:49Z","-30.60365","-3.34063","100.5","10.7","Sat-AIS",
"2018-08-13 10:11:39Z","-30.60354","-3.34125","99.4","10.7","Sat-AIS",
"2018-08-13 10:11:19Z","-30.60338","-3.34239","99.9","10.8","Sat-AIS",
"2018-08-13 10:11:18Z","-30.60338","-3.34239","99.9","10.8","Sat-AIS",
"2018-08-13 10:11:18Z","-30.60338","-3.34239","99.9","10.8","Sat-AIS",
"2018-08-13 10:11:08Z","-30.60328","-3.34296","99.1","10.8","Sat-AIS",
"2018-08-13 10:11:08Z","-30.60328","-3.34296","99.1","10.8","Sat-AIS",
"2018-08-13 10:11:00Z","-30.60321","-3.34343","99.1","10.7","Sat-AIS",
"2018-08-13 10:10:59Z","-30.60321","-3.34343","99.1","10.7","Sat-AIS",
"2018-08-13 10:10:28Z","-30.60296","-3.34525","99.8","10.8","Sat-AIS",
"2018-08-13 10:10:19Z","-30.60288","-3.34578","100.1","10.8","Sat-AIS",
"2018-08-13 10:10:18Z","-30.60288","-3.34578","100.1","10.8","Sat-AIS",
"2018-08-13 10:10:18Z","-30.60288","-3.34578","100.1","10.8","Sat-AIS",
"2018-08-13 10:10:08Z","-30.60278","-3.34641","99.8","10.8","Sat-AIS",
"2018-08-13 10:10:08Z","-30.60278","-3.34641","99.8","10.8","Sat-AIS",
"2018-08-13 10:10:08Z","-30.60278","-3.34641","99.8","10.8","Sat-AIS",
"2018-08-13 10:09:29Z","-30.60244","-3.34868","99.3","10.8","Sat-AIS",
"2018-08-13 10:09:28Z","-30.60244","-3.34868","99.3","10.8","Sat-AIS",
"2018-08-13 10:09:18Z","-30.60236","-3.34925","99.6","10.8","Sat-AIS",
"2018-08-13 10:07:00Z","-30.60123","-3.35721","99.7","10.8","Sat-AIS",
"2018-08-13 09:47:00Z","-30.59202","-3.42563","97.7","10.6","Sat-AIS",
"2018-08-13 09:41:41Z","-30.58962","-3.44346","98.4","10.5","Sat-AIS",
"2018-08-13 09:32:40Z","-30.58538","-3.47355","98.1","10.5","Sat-AIS",
"2018-08-13 09:28:40Z","-30.58344","-3.48697","98.8","10.6","Sat-AIS",
"2018-08-13 09:11:41Z","-30.57517","-3.54436","99.2","10.7","Sat-AIS",
"2018-08-13 09:06:20Z","-30.5726","-3.56251","99","10.7","Sat-AIS",
"2018-08-13 09:03:10Z","-30.57105","-3.57335","98.8","10.8","Sat-AIS",
"2018-08-13 08:59:10Z","-30.56912","-3.58708","98.4","10.7","Sat-AIS",
"2018-08-13 08:50:30Z","-30.56467","-3.61669","99.4","10.7","Sat-AIS",
"2018-08-13 08:50:11Z","-30.56451","-3.61777","98.6","10.8","Sat-AIS",
"2018-08-13 08:49:30Z","-30.5642","-3.62007","100.8","10.8","Sat-AIS",
"2018-08-13 08:49:21Z","-30.56412","-3.62058","100.3","10.8","Sat-AIS",
"2018-08-13 08:48:21Z","-30.56357","-3.62409","99.4","10.8","Sat-AIS",
"2018-08-13 08:48:11Z","-30.56351","-3.62456","99.9","10.8","Sat-AIS",
"2018-08-13 08:40:09Z","-30.55934","-3.65199","100.4","10.9","Sat-AIS",
"2018-08-13 08:40:08Z","-30.55934","-3.65199","100.4","10.9","Sat-AIS",
"2018-08-13 08:40:08Z","-30.55934","-3.65199","100.4","10.9","Sat-AIS",
"2018-08-13 08:39:39Z","-30.55907","-3.65379","101.4","10.8","Sat-AIS",
"2018-08-13 08:39:37Z","-30.55907","-3.65379","101.4","10.8","Sat-AIS",
"2018-08-13 08:39:08Z","-30.55879","-3.6555","100.2","10.8","Sat-AIS",
"2018-08-13 08:39:00Z","-30.55872","-3.65602","100.4","10.8","Sat-AIS",
"2018-08-13 08:38:59Z","-30.55872","-3.65602","100.4","10.8","Sat-AIS",
"2018-08-13 08:38:59Z","-30.55872","-3.65602","100.4","10.8","Sat-AIS",
"2018-08-13 08:38:49Z","-30.55864","-3.65659","101","10.8","Sat-AIS",
"2018-08-13 08:38:49Z","-30.55864","-3.65659","101","10.8","Sat-AIS",
"2018-08-13 08:38:49Z","-30.55864","-3.65659","101","10.8","Sat-AIS",
"2018-08-13 08:38:49Z","-30.55864","-3.65659","101","10.8","Sat-AIS",
"2018-08-13 08:38:48Z","-30.55864","-3.65659","101","10.8","Sat-AIS",
"2018-08-13 08:38:48Z","-30.55864","-3.65659","101","10.8","Sat-AIS",
"2018-08-13 08:38:18Z","-30.55836","-3.65838","99.4","10.8","Sat-AIS",
"2018-08-13 08:38:17Z","-30.55836","-3.65838","99.4","10.8","Sat-AIS",
"2018-08-13 08:37:49Z","-30.55813","-3.66001","99.7","10.8","Sat-AIS",
"2018-08-13 08:37:48Z","-30.55813","-3.66001","99.7","10.8","Sat-AIS",
"2018-08-13 08:37:39Z","-30.55804","-3.66058","99.4","10.8","Sat-AIS",
"2018-08-13 08:37:38Z","-30.55804","-3.66058","99.4","10.8","Sat-AIS",
"2018-08-13 08:37:29Z","-30.55797","-3.66109","99.4","10.9","Sat-AIS",
"2018-08-13 08:37:17Z","-30.55787","-3.66177","99.1","10.9","Sat-AIS",
"2018-08-13 08:36:59Z","-30.55773","-3.66287","100","10.8","Sat-AIS",
"2018-08-13 08:36:59Z","-30.55773","-3.66287","100","10.8","Sat-AIS",
"2018-08-13 08:36:49Z","-30.55764","-3.66344","99.1","10.9","Sat-AIS",
"2018-08-13 08:36:48Z","-30.55764","-3.66344","99.1","10.9","Sat-AIS",
"2018-08-13 08:36:48Z","-30.55764","-3.66344","99.1","10.9","Sat-AIS",
"2018-08-13 08:36:38Z","-30.55756","-3.66401","98.7","10.9","Sat-AIS",
"2018-08-13 08:36:38Z","-30.55756","-3.66401","98.7","10.9","Sat-AIS",
"2018-08-13 08:36:17Z","-30.5574","-3.66521","99.3","10.8","Sat-AIS",
"2018-08-13 08:36:17Z","-30.5574","-3.66521","99.3","10.8","Sat-AIS",
"2018-08-13 08:36:09Z","-30.55732","-3.66573","99.8","10.8","Sat-AIS",
"2018-08-13 08:36:08Z","-30.55732","-3.66573","99.8","10.8","Sat-AIS",
"2018-08-13 08:36:08Z","-30.55732","-3.66573","99.8","10.8","Sat-AIS",
"2018-08-13 08:35:59Z","-30.55725","-3.66631","100.7","10.8","Sat-AIS",
"2018-08-13 08:35:59Z","-30.55725","-3.66631","100.7","10.8","Sat-AIS",
"2018-08-13 08:35:59Z","-30.55725","-3.66631","100.7","10.8","Sat-AIS",
"2018-08-13 08:35:59Z","-30.55725","-3.66631","100.7","10.8","Sat-AIS",
"2018-08-13 08:35:59Z","-30.55725","-3.66631","100.7","10.8","Sat-AIS",
"2018-08-13 08:35:59Z","-30.55725","-3.66631","100.7","10.8","Sat-AIS",
"2018-08-13 08:35:59Z","-30.55725","-3.66631","100.7","10.8","Sat-AIS",
"2018-08-13 08:35:50Z","-30.55718","-3.66682","100.9","10.9","Sat-AIS",
"2018-08-13 08:35:49Z","-30.55718","-3.66682","100.9","10.9","Sat-AIS",
"2018-08-13 08:35:49Z","-30.55718","-3.66682","100.9","10.9","Sat-AIS",
"2018-08-13 08:35:38Z","-30.55706","-3.66751","99.2","10.8","Sat-AIS",
"2018-08-13 08:35:29Z","-30.55699","-3.66803","99.1","10.8","Sat-AIS",
"2018-08-13 08:35:09Z","-30.55684","-3.66915","99.2","10.8","Sat-AIS",
"2018-08-13 08:35:08Z","-30.55684","-3.66915","99.2","10.8","Sat-AIS",
"2018-08-13 08:35:08Z","-30.55684","-3.66915","99.2","10.8","Sat-AIS",
"2018-08-13 08:34:50Z","-30.55668","-3.67029","99.2","10.8","Sat-AIS",
"2018-08-13 08:34:49Z","-30.55668","-3.67029","99.2","10.8","Sat-AIS",
"2018-08-13 08:34:49Z","-30.55668","-3.67029","99.2","10.8","Sat-AIS",
"2018-08-13 08:34:39Z","-30.55658","-3.67087","98.8","10.8","Sat-AIS",
"2018-08-13 08:34:30Z","-30.55652","-3.67139","100.5","10.8","Sat-AIS",
"2018-08-13 08:34:29Z","-30.55652","-3.67139","100.5","10.8","Sat-AIS",
"2018-08-13 08:34:09Z","-30.55635","-3.67257","101.1","10.8","Sat-AIS",
"2018-08-13 08:34:08Z","-30.55635","-3.67257","101.1","10.8","Sat-AIS",
"2018-08-13 08:33:50Z","-30.55617","-3.67371","100","10.8","Sat-AIS",
"2018-08-13 08:33:49Z","-30.55617","-3.67371","100","10.8","Sat-AIS",
"2018-08-13 08:33:49Z","-30.55617","-3.67371","100","10.8","Sat-AIS",
"2018-08-13 08:33:38Z","-30.55609","-3.67432","100.2","10.8","Sat-AIS",
"2018-08-13 08:33:30Z","-30.556","-3.67484","99.8","10.8","Sat-AIS",
"2018-08-13 08:33:29Z","-30.556","-3.67484","99.8","10.8","Sat-AIS",
"2018-08-13 08:33:29Z","-30.556","-3.67484","99.8","10.8","Sat-AIS",
"2018-08-13 08:33:17Z","-30.55589","-3.67546","99.3","10.7","Sat-AIS",
"2018-08-13 08:33:17Z","-30.55589","-3.67546","99.3","10.7","Sat-AIS",
"2018-08-13 08:33:08Z","-30.55581","-3.676","100","10.7","Sat-AIS",
"2018-08-13 08:32:59Z","-30.55574","-3.67657","100.7","10.8","Sat-AIS",
"2018-08-13 08:32:49Z","-30.55566","-3.67707","100.4","10.8","Sat-AIS",
"2018-08-13 08:32:38Z","-30.55556","-3.67769","99.6","10.8","Sat-AIS",
"2018-08-13 08:32:28Z","-30.55546","-3.67832","99.4","10.8","Sat-AIS",
"2018-08-13 08:32:18Z","-30.55537","-3.67894","100.6","10.7","Sat-AIS",
"2018-08-13 08:32:17Z","-30.55537","-3.67894","100.6","10.7","Sat-AIS",
"2018-08-13 08:32:17Z","-30.55537","-3.67894","100.6","10.7","Sat-AIS",
"2018-08-13 08:31:50Z","-30.55512","-3.68052","100.6","10.7","Sat-AIS",
"2018-08-13 08:31:49Z","-30.55512","-3.68052","100.6","10.7","Sat-AIS",
"2018-08-13 08:31:49Z","-30.55512","-3.68052","100.6","10.7","Sat-AIS",
"2018-08-13 08:31:28Z","-30.55493","-3.6817","99.9","10.8","Sat-AIS",
"2018-08-13 08:31:19Z","-30.55484","-3.68226","99.8","10.8","Sat-AIS",
"2018-08-13 08:31:18Z","-30.55484","-3.68226","99.8","10.8","Sat-AIS",
"2018-08-13 08:31:17Z","-30.55484","-3.68226","99.8","10.8","Sat-AIS",
"2018-08-13 08:31:17Z","-30.55484","-3.68226","99.8","10.8","Sat-AIS",
"2018-08-13 08:30:59Z","-30.55468","-3.68335","98.7","10.7","Sat-AIS",
"2018-08-13 08:30:38Z","-30.55453","-3.68453","99.9","10.8","Sat-AIS",
"2018-08-13 08:30:38Z","-30.55453","-3.68453","99.9","10.8","Sat-AIS",
"2018-08-13 08:30:28Z","-30.55445","-3.6851","99.8","10.7","Sat-AIS",
"2018-08-13 08:30:28Z","-30.55445","-3.6851","99.8","10.7","Sat-AIS",
"2018-08-13 08:30:27Z","-30.55445","-3.6851","99.8","10.7","Sat-AIS",
"2018-08-13 08:30:18Z","-30.55436","-3.68567","99.2","10.8","Sat-AIS",
"2018-08-13 08:30:17Z","-30.55436","-3.68567","99.2","10.8","Sat-AIS",
"2018-08-13 08:30:17Z","-30.55436","-3.68567","99.2","10.8","Sat-AIS",
"2018-08-13 08:27:01Z","-30.55277","-3.69694","101.5","10.6","Sat-AIS",
"2018-08-13 08:26:09Z","-30.55224","-3.69979","103","10.7","Sat-AIS",
"2018-08-13 08:19:21Z","-30.54867","-3.72271","101.3","10.7","Sat-AIS",
"2018-08-13 08:02:50Z","-30.53969","-3.778","101.4","10.6","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"636016676","9621352","N/A","HBIS","D5HG2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 13:07:01Z","-20.0988","118.53893","54","0.1","Sat-AIS",
"2018-08-13 13:07:01Z","-20.0988","118.53893","54","0.1","Sat-AIS",
"2018-08-13 12:49:04Z","-20.09891","118.53879","55","N/A","Sat-AIS",
"2018-08-13 11:55:04Z","-20.09903","118.53819","74","0.1","Sat-AIS",
"2018-08-13 09:31:04Z","-20.09611","118.53439","155","0.1","Sat-AIS",
"2018-08-13 09:28:04Z","-20.09608","118.53435","152","0.1","Sat-AIS",
"2018-08-13 09:01:04Z","-20.09582","118.53432","165","N/A","Sat-AIS",
"2018-08-13 08:55:04Z","-20.09577","118.53427","161","0.1","Sat-AIS",
"2018-08-13 08:55:04Z","-20.09577","118.53427","161","0.1","Sat-AIS",
"2018-08-13 08:25:04Z","-20.09579","118.53427","51","0.1","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"249141000","9724635","N/A","CONQUISTADOR","9HA4126",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 13:59:04Z","-11.76273","72.94214","50.1","8.7","Sat-AIS",
"2018-08-13 13:25:06Z","-11.81417","72.87785","51","8.6","Sat-AIS",
"2018-08-13 13:25:06Z","-11.81417","72.87785","51","8.6","Sat-AIS",
"2018-08-13 13:12:11Z","-11.83333","72.85167","52","4","Sat-AIS",
"2018-08-13 12:54:05Z","-11.86115","72.81798","52.5","8.6","Sat-AIS",
"2018-08-13 12:14:55Z","-11.91786","72.74326","50.5","8.6","Sat-AIS",
"2018-08-13 11:41:55Z","-11.96761","72.68228","49.8","8.4","Sat-AIS",
"2018-08-13 11:39:04Z","-11.97167","72.67704","53.5","8.2","Sat-AIS",
"2018-08-13 10:57:55Z","-12.03196","72.60124","52.7","8.5","Sat-AIS",
"2018-08-13 10:48:32Z","-12.04618","72.58391","47.6","8.5","Sat-AIS",
"2018-08-13 10:45:33Z","-12.05079","72.57859","49.8","8.3","Sat-AIS",
"2018-08-13 10:45:03Z","-12.05153","72.57771","50.1","8.3","Sat-AIS",
"2018-08-13 10:44:33Z","-12.0523","72.57681","49.3","8.3","Sat-AIS",
"2018-08-13 10:44:22Z","-12.05256","72.57649","49.8","8.2","Sat-AIS",
"2018-08-13 10:43:42Z","-12.05352","72.57529","50","8.1","Sat-AIS",
"2018-08-13 10:22:14Z","-12.08309","72.53606","53.3","8.3","Sat-AIS",
"2018-08-13 09:48:14Z","-12.13028","72.47237","53.7","8.5","Sat-AIS",
"2018-08-13 09:48:14Z","-12.13028","72.47237","53.7","8.5","Sat-AIS",
"2018-08-13 09:16:25Z","-12.17433","72.41198","51.5","8.2","Sat-AIS",
"2018-08-13 09:13:23Z","-12.17875","72.40649","50.2","8.5","Sat-AIS",
"2018-08-13 09:12:53Z","-12.17952","72.40556","49.3","8.4","Sat-AIS",
"2018-08-13 09:12:25Z","-12.18023","72.40463","51.8","8.4","Sat-AIS",
"2018-08-13 09:11:03Z","-12.18216","72.40212","52.6","8.3","Sat-AIS",
"2018-08-13 09:10:33Z","-12.18285","72.40116","55","8.4","Sat-AIS",
"2018-08-13 09:10:03Z","-12.18358","72.40022","52.7","8.4","Sat-AIS",
"2018-08-13 09:09:12Z","-12.18476","72.39864","53.4","8.5","Sat-AIS",
"2018-08-13 09:08:33Z","-12.18565","72.39732","54.9","8.5","Sat-AIS",
"2018-08-13 08:41:28Z","-12.22305","72.34593","53.2","8.5","Sat-AIS",
"2018-08-13 08:41:18Z","-12.22328","72.34561","54.1","8.4","Sat-AIS",
"2018-08-13 08:40:58Z","-12.22374","72.34498","53.2","8.4","Sat-AIS",
"2018-08-13 08:40:38Z","-12.22422","72.34434","53.2","8.4","Sat-AIS",
"2018-08-13 08:40:28Z","-12.22446","72.344","54","8.4","Sat-AIS",
"2018-08-13 08:40:24Z","-12.22468","72.3437","53.3","8.3","Sat-AIS",
"2018-08-13 08:40:18Z","-12.22468","72.3437","53.3","8.3","Sat-AIS",
"2018-08-13 08:39:58Z","-12.22512","72.34307","53.9","8.4","Sat-AIS",
"2018-08-13 08:39:49Z","-12.22535","72.34277","54","8.4","Sat-AIS",
"2018-08-13 08:38:59Z","-12.2265","72.34119","52.8","8.4","Sat-AIS",
"2018-08-13 08:37:59Z","-12.22793","72.33929","53.7","8.4","Sat-AIS",
"2018-08-13 08:37:59Z","-12.22793","72.33929","53.7","8.4","Sat-AIS",
"2018-08-13 08:37:59Z","-12.22793","72.33929","53.7","8.4","Sat-AIS",
"2018-08-13 08:37:59Z","-12.22793","72.33929","53.7","8.4","Sat-AIS",
"2018-08-13 08:36:59Z","-12.22932","72.33739","53","8.4","Sat-AIS",
"2018-08-13 08:36:38Z","-12.22981","72.33671","53.4","8.4","Sat-AIS",
"2018-08-13 08:36:18Z","-12.23031","72.33611","52.1","8.4","Sat-AIS",
"2018-08-13 08:35:59Z","-12.23078","72.3355","52.1","8.3","Sat-AIS",
"2018-08-13 08:35:38Z","-12.23126","72.33485","51.4","8.3","Sat-AIS",
"2018-08-13 08:34:48Z","-12.23248","72.33329","52.2","8.3","Sat-AIS",
"2018-08-13 08:05:25Z","-12.27418","72.27738","55.6","8.2","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"311039100","9531844","N/A","GLOBAL COMMANDER","C6YN4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 12:55:49Z","-5.15644","117.34921","37.1","11.5","Sat-AIS",
"2018-08-13 12:55:48Z","-5.15644","117.34921","37.1","11.5","Sat-AIS",
"2018-08-13 12:55:48Z","-5.15644","117.34921","37.1","11.5","Sat-AIS",
"2018-08-13 12:55:09Z","-5.15802","117.34803","36.5","11.5","Sat-AIS",
"2018-08-13 12:55:09Z","-5.15802","117.34803","36.5","11.5","Sat-AIS",
"2018-08-13 12:48:11Z","-5.17632","117.33479","35.4","11.6","Sat-AIS",
"2018-08-13 12:47:11Z","-5.17902","117.33286","35.8","11.6","Sat-AIS",
"2018-08-13 12:46:22Z","-5.18116","117.33133","35.7","11.6","Sat-AIS",
"2018-08-13 12:46:11Z","-5.1816","117.33102","35.6","11.6","Sat-AIS",
"2018-08-13 12:44:22Z","-5.18644","117.32764","35","11.6","Sat-AIS",
"2018-08-13 11:17:39Z","-5.41406","117.17049","33.9","11.4","Sat-AIS",
"2018-08-13 11:17:39Z","-5.41406","117.17049","33.9","11.4","Sat-AIS",
"2018-08-13 11:17:39Z","-5.41406","117.17049","33.9","11.4","Sat-AIS",
"2018-08-13 11:17:09Z","-5.41542","117.16957","33.9","11.4","Sat-AIS",
"2018-08-13 09:00:10Z","-5.77224","116.9113","31.2","11.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"235096185","9083964","N/A","BERGE LHOTSE","2GCH7",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 13:59:05Z","-16.255","64.675","236","5.5","Sat-AIS",
"2018-08-13 13:58:59Z","-16.25576","64.67603","232.6","11.4","Sat-AIS",
"2018-08-13 13:22:08Z","-16.1874","64.77467","234.8","11.3","Sat-AIS",
"2018-08-13 12:48:39Z","-16.12422","64.86372","234.1","11.5","Sat-AIS",
"2018-08-13 12:48:39Z","-16.12422","64.86372","234.1","11.5","Sat-AIS",
"2018-08-13 12:43:18Z","-16.11389","64.8779","231.4","11.4","Sat-AIS",
"2018-08-13 12:18:08Z","-16.06531","64.94305","233.6","11.4","Sat-AIS",
"2018-08-13 11:42:19Z","-15.99518","65.03713","234.5","11.3","Sat-AIS",
"2018-08-13 11:38:28Z","-15.98803","65.04715","233.8","11.2","Sat-AIS",
"2018-08-13 11:08:05Z","-15.93","65.12833","237","5.5","Sat-AIS",
"2018-08-13 11:07:58Z","-15.93117","65.12896","233.6","11.6","Sat-AIS",
"2018-08-13 11:05:48Z","-15.92715","65.13501","236","11.6","Sat-AIS",
"2018-08-13 10:46:26Z","-15.89208","65.18864","236.5","11.5","Sat-AIS",
"2018-08-13 10:45:26Z","-15.89036","65.19144","234.8","11.6","Sat-AIS",
"2018-08-13 10:45:17Z","-15.89004","65.1919","236.1","11.6","Sat-AIS",
"2018-08-13 10:43:47Z","-15.88743","65.19601","238","11.4","Sat-AIS",
"2018-08-13 10:23:28Z","-15.85096","65.24994","233.7","11.3","Sat-AIS",
"2018-08-13 10:12:02Z","-15.83045","65.28017","232.7","11.6","Sat-AIS",
"2018-08-13 09:51:39Z","-15.79254","65.33437","235.5","11.6","Sat-AIS",
"2018-08-13 09:22:18Z","-15.73751","65.41473","232.8","11.6","Sat-AIS",
"2018-08-13 09:09:16Z","-15.71273","65.45038","235.1","11.8","Sat-AIS",
"2018-08-13 09:08:56Z","-15.71207","65.45139","233.5","11.8","Sat-AIS",
