"MMSI","IMO","IR","Ship Name","Call Sign",
"636016212","9678800","N/A","MATHILDE OLDENDORFF","D5FA5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-11 13:31:48+00:00","29°06'24"S","012°01'16"W","102.6","10.9","Sat-AIS",
"2018-08-11 13:31:38+00:00","29°06'24"S","012°01'18"W","102.7","10.9","Sat-AIS",
"2018-08-11 13:31:07+00:00","29°06'22"S","012°01'24"W","102.2","10.9","Sat-AIS",
"2018-08-11 13:30:58+00:00","29°06'22"S","012°01'26"W","101.8","10.9","Sat-AIS",
"2018-08-11 13:30:48+00:00","29°06'22"S","012°01'27"W","101.5","10.9","Sat-AIS",
"2018-08-11 13:30:38+00:00","29°06'21"S","012°01'30"W","101.9","10.9","Sat-AIS",
"2018-08-11 13:30:07+00:00","29°06'20"S","012°01'36"W","101.5","10.9","Sat-AIS",
"2018-08-11 13:29:58+00:00","29°06'20"S","012°01'38"W","101.4","10.9","Sat-AIS",
"2018-08-11 13:29:48+00:00","29°06'19"S","012°01'40"W","101.4","10.9","Sat-AIS",
"2018-08-11 13:29:38+00:00","29°06'19"S","012°01'42"W","101.1","10.9","Sat-AIS",
"2018-08-11 13:29:29+00:00","29°06'19"S","012°01'44"W","101","10.9","Sat-AIS",
"2018-08-11 13:29:07+00:00","29°06'18"S","012°01'48"W","101.3","10.9","Sat-AIS",
"2018-08-11 13:28:58+00:00","29°06'17"S","012°01'50"W","101.5","10.9","Sat-AIS",
"2018-08-11 13:28:38+00:00","29°06'17"S","012°01'54"W","101","10.9","Sat-AIS",
"2018-08-11 13:27:49+00:00","29°06'15"S","012°02'04"W","101.7","10.9","Sat-AIS",
"2018-08-11 13:13:49+00:00","29°05'42"S","012°04'55"W","103","11","Sat-AIS",
"2018-08-11 13:13:49+00:00","29°05'42"S","012°04'55"W","103","11","Sat-AIS",
"2018-08-11 13:09:09+00:00","29°05'31"S","012°05'52"W","102","11","Sat-AIS",
"2018-08-11 13:08:32+00:00","29°05'30"S","012°05'59"W","101.6","11","Sat-AIS",
"2018-08-11 13:08:13+00:00","29°05'29"S","012°06'02"W","101.4","11","Sat-AIS",
"2018-08-11 13:08:03+00:00","29°05'29"S","012°06'05"W","101.5","11","Sat-AIS",
"2018-08-11 13:07:43+00:00","29°05'28"S","012°06'09"W","101.3","11","Sat-AIS",
"2018-08-11 13:07:13+00:00","29°05'27"S","012°06'15"W","101.2","11.1","Sat-AIS",
"2018-08-11 13:07:03+00:00","29°05'26"S","012°06'17"W","100.8","11.1","Sat-AIS",
"2018-08-11 13:06:53+00:00","29°05'26"S","012°06'19"W","100.5","11.1","Sat-AIS",
"2018-08-11 13:06:24+00:00","29°05'25"S","012°06'25"W","100.6","11.1","Sat-AIS",
"2018-08-11 13:05:24+00:00","29°05'23"S","012°06'38"W","101.2","11.1","Sat-AIS",
"2018-08-11 13:04:53+00:00","29°05'22"S","012°06'44"W","101.2","11.1","Sat-AIS",
"2018-08-11 13:04:24+00:00","29°05'21"S","012°06'50"W","101.2","11.2","Sat-AIS",
"2018-08-11 13:04:03+00:00","29°05'20"S","012°06'54"W","100.7","11.1","Sat-AIS",
"2018-08-11 13:03:53+00:00","29°05'20"S","012°06'56"W","100.5","11.1","Sat-AIS",
"2018-08-11 13:03:32+00:00","29°05'19"S","012°07'00"W","100.9","11.1","Sat-AIS",
"2018-08-11 13:03:24+00:00","29°05'19"S","012°07'02"W","101","11.1","Sat-AIS",
"2018-08-11 13:03:14+00:00","29°05'18"S","012°07'04"W","100.9","11.1","Sat-AIS",
"2018-08-11 12:48:49+00:00","29°04'47"S","012°10'05"W","101.4","11.3","Sat-AIS",
"2018-08-11 12:38:30+00:00","29°04'22"S","012°12'16"W","102.8","11.3","Sat-AIS",
"2018-08-11 12:28:59+00:00","29°04'02"S","012°14'17"W","99.8","11.3","Sat-AIS",
"2018-08-11 12:05:58+00:00","29°03'11"S","012°19'08"W","101.4","11.2","Sat-AIS",
"2018-08-11 12:05:49+00:00","29°03'10"S","012°19'10"W","100.8","11.2","Sat-AIS",
"2018-08-11 12:05:37+00:00","29°03'10"S","012°19'12"W","101.1","11.2","Sat-AIS",
"2018-08-11 12:05:29+00:00","29°03'10"S","012°19'14"W","100.7","11.2","Sat-AIS",
"2018-08-11 12:05:19+00:00","29°03'09"S","012°19'16"W","100.6","11.2","Sat-AIS",
"2018-08-11 12:05:08+00:00","29°03'09"S","012°19'19"W","99.7","11.2","Sat-AIS",
"2018-08-11 12:05:07+00:00","29°03'09"S","012°19'19"W","99.7","11.2","Sat-AIS",
"2018-08-11 12:04:58+00:00","29°03'08"S","012°19'21"W","99.9","11.2","Sat-AIS",
"2018-08-11 12:04:49+00:00","29°03'08"S","012°19'23"W","100.3","11.2","Sat-AIS",
"2018-08-11 12:04:09+00:00","29°03'07"S","012°19'31"W","100.1","11.2","Sat-AIS",
"2018-08-11 12:03:58+00:00","29°03'06"S","012°19'33"W","100.4","11.2","Sat-AIS",
"2018-08-11 12:03:49+00:00","29°03'06"S","012°19'35"W","100.3","11.2","Sat-AIS",
"2018-08-11 12:03:19+00:00","29°03'05"S","012°19'41"W","101.1","11.2","Sat-AIS",
"2018-08-11 12:03:07+00:00","29°03'05"S","012°19'44"W","100.9","11.2","Sat-AIS",
"2018-08-11 12:02:58+00:00","29°03'04"S","012°19'46"W","101.3","11.2","Sat-AIS",
"2018-08-11 12:02:49+00:00","29°03'04"S","012°19'48"W","101.3","11.2","Sat-AIS",
"2018-08-11 12:02:37+00:00","29°03'04"S","012°19'50"W","101.6","11.2","Sat-AIS",
"2018-08-11 12:02:19+00:00","29°03'03"S","012°19'54"W","101.4","11.2","Sat-AIS",
"2018-08-11 12:02:07+00:00","29°03'03"S","012°19'56"W","102.4","11.2","Sat-AIS",
"2018-08-11 12:01:58+00:00","29°03'02"S","012°19'58"W","102.1","11.2","Sat-AIS",
"2018-08-11 12:01:49+00:00","29°03'02"S","012°20'00"W","102","11.2","Sat-AIS",
"2018-08-11 12:01:37+00:00","29°03'01"S","012°20'03"W","101.7","11.2","Sat-AIS",
"2018-08-11 12:01:27+00:00","29°03'01"S","012°20'05"W","101.4","11.2","Sat-AIS",
"2018-08-11 12:00:58+00:00","29°03'00"S","012°20'11"W","101.2","11.2","Sat-AIS",
"2018-08-11 12:00:27+00:00","29°02'59"S","012°20'17"W","101","11.2","Sat-AIS",
"2018-08-11 12:00:08+00:00","29°02'58"S","012°20'21"W","101.4","11.2","Sat-AIS",
"2018-08-11 12:00:08+00:00","29°02'58"S","012°20'21"W","101.4","11.2","Sat-AIS",
"2018-08-11 11:59:59+00:00","29°02'58"S","012°20'23"W","100.9","11.2","Sat-AIS",
"2018-08-11 11:59:37+00:00","29°02'57"S","012°20'28"W","100.7","11.2","Sat-AIS",
"2018-08-11 11:59:18+00:00","29°02'56"S","012°20'32"W","100","11.2","Sat-AIS",
"2018-08-11 11:59:08+00:00","29°02'56"S","012°20'34"W","100","11.2","Sat-AIS",
"2018-08-11 11:58:59+00:00","29°02'56"S","012°20'36"W","100.4","11.2","Sat-AIS",
"2018-08-11 11:58:49+00:00","29°02'55"S","012°20'38"W","100.1","11.2","Sat-AIS",
"2018-08-11 11:58:39+00:00","29°02'55"S","012°20'40"W","100.1","11.2","Sat-AIS",
"2018-08-11 11:58:27+00:00","29°02'54"S","012°20'42"W","100.6","11.2","Sat-AIS",
"2018-08-11 11:58:18+00:00","29°02'54"S","012°20'44"W","100.6","11.2","Sat-AIS",
"2018-08-11 11:58:08+00:00","29°02'54"S","012°20'46"W","100.7","11.2","Sat-AIS",
"2018-08-11 11:57:59+00:00","29°02'54"S","012°20'48"W","100.4","11.2","Sat-AIS",
"2018-08-11 11:57:48+00:00","29°02'53"S","012°20'50"W","100.3","11.2","Sat-AIS",
"2018-08-11 11:57:39+00:00","29°02'53"S","012°20'52"W","100.4","11.2","Sat-AIS",
"2018-08-11 11:57:27+00:00","29°02'52"S","012°20'55"W","100.9","11.2","Sat-AIS",
"2018-08-11 11:57:27+00:00","29°02'52"S","012°20'55"W","100.9","11.2","Sat-AIS",
"2018-08-11 11:57:18+00:00","29°02'52"S","012°20'57"W","101","11.2","Sat-AIS",
"2018-08-11 11:57:08+00:00","29°02'52"S","012°20'59"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:56:59+00:00","29°02'51"S","012°21'01"W","101","11.2","Sat-AIS",
"2018-08-11 11:56:48+00:00","29°02'51"S","012°21'03"W","100.7","11.2","Sat-AIS",
"2018-08-11 11:56:39+00:00","29°02'51"S","012°21'05"W","100.7","11.2","Sat-AIS",
"2018-08-11 11:56:08+00:00","29°02'50"S","012°21'11"W","100.5","11.2","Sat-AIS",
"2018-08-11 11:55:58+00:00","29°02'49"S","012°21'13"W","100.9","11.2","Sat-AIS",
"2018-08-11 11:55:48+00:00","29°02'49"S","012°21'15"W","100.7","11.2","Sat-AIS",
"2018-08-11 11:55:39+00:00","29°02'49"S","012°21'17"W","101.2","11.2","Sat-AIS",
"2018-08-11 11:55:39+00:00","29°02'49"S","012°21'17"W","101.2","11.2","Sat-AIS",
"2018-08-11 11:55:28+00:00","29°02'48"S","012°21'19"W","101.2","11.2","Sat-AIS",
"2018-08-11 11:55:18+00:00","29°02'48"S","012°21'22"W","100.5","11.2","Sat-AIS",
"2018-08-11 11:55:08+00:00","29°02'47"S","012°21'24"W","101.2","11.2","Sat-AIS",
"2018-08-11 11:54:58+00:00","29°02'47"S","012°21'26"W","100.8","11.2","Sat-AIS",
"2018-08-11 11:54:48+00:00","29°02'47"S","012°21'28"W","100.9","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:39+00:00","29°02'46"S","012°21'30"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:54:30+00:00","29°02'46"S","012°21'32"W","101","11.2","Sat-AIS",
"2018-08-11 11:54:28+00:00","29°02'46"S","012°21'32"W","101","11.2","Sat-AIS",
"2018-08-11 11:54:18+00:00","29°02'46"S","012°21'34"W","100.9","11.2","Sat-AIS",
"2018-08-11 11:53:58+00:00","29°02'45"S","012°21'38"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:53:47+00:00","29°02'45"S","012°21'41"W","101.2","11.2","Sat-AIS",
"2018-08-11 11:53:39+00:00","29°02'44"S","012°21'42"W","101","11.2","Sat-AIS",
"2018-08-11 11:53:18+00:00","29°02'44"S","012°21'47"W","101.1","11.2","Sat-AIS",
"2018-08-11 11:53:07+00:00","29°02'43"S","012°21'49"W","101.4","11.2","Sat-AIS",
"2018-08-11 11:52:58+00:00","29°02'43"S","012°21'51"W","101.5","11.2","Sat-AIS",
"2018-08-11 11:30:41+00:00","29°02'01"S","012°26'37"W","99.1","11.6","Sat-AIS",
"2018-08-11 11:30:01+00:00","29°01'59"S","012°26'45"W","98.4","11.6","Sat-AIS",
"2018-08-11 11:24:49+00:00","29°01'50"S","012°27'53"W","99.4","11.6","Sat-AIS",
"2018-08-11 11:20:20+00:00","29°01'41"S","012°28'53"W","100.2","11.7","Sat-AIS",
"2018-08-11 11:02:21+00:00","29°01'04"S","012°32'50"W","100.9","11.8","Sat-AIS",
"2018-08-11 10:54:41+00:00","29°00'46"S","012°34'31"W","102.8","11.8","Sat-AIS",
"2018-08-11 10:54:09+00:00","29°00'44"S","012°34'38"W","102.6","11.8","Sat-AIS",
"2018-08-11 10:45:29+00:00","29°00'22"S","012°36'32"W","103.6","11.8","Sat-AIS",
"2018-08-11 10:43:39+00:00","29°00'17"S","012°36'56"W","103.1","11.8","Sat-AIS",
"2018-08-11 10:43:09+00:00","29°00'16"S","012°37'02"W","102.7","11.8","Sat-AIS",
"2018-08-11 10:24:28+00:00","28°59'29"S","012°41'07"W","100.4","11.7","Sat-AIS",
"2018-08-11 10:24:09+00:00","28°59'28"S","012°41'11"W","100.6","11.7","Sat-AIS",
"2018-08-11 10:24:09+00:00","28°59'28"S","012°41'11"W","100.6","11.7","Sat-AIS",
"2018-08-11 10:22:39+00:00","28°59'25"S","012°41'31"W","99.7","11.8","Sat-AIS",
"2018-08-11 10:21:29+00:00","28°59'23"S","012°41'46"W","100.4","11.7","Sat-AIS",
"2018-08-11 10:20:30+00:00","28°59'20"S","012°42'00"W","101.2","11.7","Sat-AIS",
"2018-08-11 10:20:29+00:00","28°59'20"S","012°42'00"W","101.2","11.7","Sat-AIS",
"2018-08-11 10:20:08+00:00","28°59'19"S","012°42'04"W","101.9","11.7","Sat-AIS",
"2018-08-11 10:19:59+00:00","28°59'19"S","012°42'06"W","102","11.7","Sat-AIS",
"2018-08-11 10:19:29+00:00","28°59'18"S","012°42'13"W","101.9","11.6","Sat-AIS",
"2018-08-11 10:19:08+00:00","28°59'17"S","012°42'17"W","101.4","11.7","Sat-AIS",
"2018-08-11 10:15:28+00:00","28°59'09"S","012°43'05"W","101.6","11.7","Sat-AIS",
"2018-08-11 10:13:19+00:00","28°59'04"S","012°43'34"W","101.7","11.7","Sat-AIS",
"2018-08-11 09:55:10+00:00","28°58'23"S","012°47'32"W","101","11.7","Sat-AIS",
"2018-08-11 09:50:00+00:00","28°58'10"S","012°48'40"W","101.4","11.8","Sat-AIS",
"2018-08-11 09:50:00+00:00","28°58'10"S","012°48'40"W","101.4","11.8","Sat-AIS",
"2018-08-11 09:50:00+00:00","28°58'10"S","012°48'40"W","101.4","11.8","Sat-AIS",
"2018-08-11 09:45:00+00:00","28°57'58"S","012°49'46"W","102","11.8","Sat-AIS",
"2018-08-11 09:42:39+00:00","28°57'53"S","012°50'17"W","101.3","11.8","Sat-AIS",
"2018-08-11 09:38:59+00:00","28°57'44"S","012°51'05"W","100.4","11.8","Sat-AIS",
"2018-08-11 09:22:28+00:00","28°57'08"S","012°54'42"W","100.9","11.7","Sat-AIS",
"2018-08-11 09:16:09+00:00","28°56'54"S","012°56'05"W","100.3","11.7","Sat-AIS",
"2018-08-11 09:15:17+00:00","28°56'53"S","012°56'16"W","100.7","11.7","Sat-AIS",
"2018-08-11 09:15:16+00:00","28°56'53"S","012°56'16"W","100.7","11.7","Sat-AIS",
"2018-08-11 09:15:08+00:00","28°56'52"S","012°56'18"W","100.7","11.7","Sat-AIS",
"2018-08-11 09:15:07+00:00","28°56'52"S","012°56'18"W","100.7","11.7","Sat-AIS",
"2018-08-11 09:14:37+00:00","28°56'51"S","012°56'25"W","101.1","11.7","Sat-AIS",
"2018-08-11 09:14:36+00:00","28°56'51"S","012°56'25"W","101.1","11.7","Sat-AIS",
"2018-08-11 09:13:19+00:00","28°56'48"S","012°56'42"W","101.1","11.7","Sat-AIS",
"2018-08-11 09:13:18+00:00","28°56'48"S","012°56'42"W","101.1","11.7","Sat-AIS",
"2018-08-11 09:12:58+00:00","28°56'48"S","012°56'47"W","101","11.7","Sat-AIS",
"2018-08-11 09:12:56+00:00","28°56'48"S","012°56'47"W","101","11.7","Sat-AIS",
"2018-08-11 09:12:48+00:00","28°56'47"S","012°56'49"W","101.2","11.7","Sat-AIS",
"2018-08-11 09:12:19+00:00","28°56'46"S","012°56'55"W","101.1","11.7","Sat-AIS",
"2018-08-11 09:12:18+00:00","28°56'46"S","012°56'55"W","101.1","11.7","Sat-AIS",
"2018-08-11 09:12:08+00:00","28°56'46"S","012°56'57"W","100.9","11.7","Sat-AIS",
"2018-08-11 09:11:37+00:00","28°56'45"S","012°57'04"W","100.6","11.7","Sat-AIS",
"2018-08-11 09:11:36+00:00","28°56'45"S","012°57'04"W","100.6","11.7","Sat-AIS",
"2018-08-11 09:11:19+00:00","28°56'44"S","012°57'08"W","100","11.7","Sat-AIS",
"2018-08-11 09:11:09+00:00","28°56'44"S","012°57'10"W","100.1","11.7","Sat-AIS",
"2018-08-11 09:11:08+00:00","28°56'44"S","012°57'10"W","100.1","11.7","Sat-AIS",
"2018-08-11 09:10:58+00:00","28°56'43"S","012°57'13"W","100.2","11.7","Sat-AIS",
"2018-08-11 09:10:56+00:00","28°56'43"S","012°57'13"W","100.2","11.7","Sat-AIS",
"2018-08-11 09:10:29+00:00","28°56'42"S","012°57'19"W","100.5","11.7","Sat-AIS",
"2018-08-11 09:10:29+00:00","28°56'42"S","012°57'19"W","100.5","11.7","Sat-AIS",
"2018-08-11 09:10:27+00:00","28°56'42"S","012°57'19"W","100.5","11.7","Sat-AIS",
"2018-08-11 09:10:19+00:00","28°56'42"S","012°57'21"W","100.5","11.7","Sat-AIS",
"2018-08-11 09:10:18+00:00","28°56'42"S","012°57'21"W","100.5","11.7","Sat-AIS",
"2018-08-11 09:10:09+00:00","28°56'41"S","012°57'24"W","99.8","11.7","Sat-AIS",
"2018-08-11 09:09:49+00:00","28°56'41"S","012°57'28"W","100","11.7","Sat-AIS",
"2018-08-11 09:09:39+00:00","28°56'41"S","012°57'30"W","100.4","11.7","Sat-AIS",
"2018-08-11 09:09:37+00:00","28°56'41"S","012°57'30"W","100.4","11.7","Sat-AIS",
"2018-08-11 09:09:19+00:00","28°56'40"S","012°57'34"W","100.1","11.7","Sat-AIS",
"2018-08-11 09:09:18+00:00","28°56'40"S","012°57'34"W","100.1","11.7","Sat-AIS",
"2018-08-11 09:09:09+00:00","28°56'39"S","012°57'36"W","100","11.6","Sat-AIS",
"2018-08-11 09:09:08+00:00","28°56'39"S","012°57'36"W","100","11.6","Sat-AIS",
"2018-08-11 09:08:58+00:00","28°56'39"S","012°57'39"W","100.2","11.7","Sat-AIS",
"2018-08-11 09:08:57+00:00","28°56'39"S","012°57'39"W","100.2","11.7","Sat-AIS",
"2018-08-11 09:08:49+00:00","28°56'39"S","012°57'41"W","100.2","11.7","Sat-AIS",
"2018-08-11 09:08:48+00:00","28°56'39"S","012°57'41"W","100.2","11.7","Sat-AIS",
"2018-08-11 09:08:30+00:00","28°56'38"S","012°57'45"W","99.2","11.7","Sat-AIS",
"2018-08-11 09:08:29+00:00","28°56'38"S","012°57'45"W","99.2","11.7","Sat-AIS",
"2018-08-11 09:08:19+00:00","28°56'38"S","012°57'48"W","99.4","11.7","Sat-AIS",
"2018-08-11 09:08:09+00:00","28°56'37"S","012°57'50"W","99.6","11.7","Sat-AIS",
"2018-08-11 09:08:08+00:00","28°56'37"S","012°57'50"W","99.6","11.7","Sat-AIS",
"2018-08-11 09:07:58+00:00","28°56'37"S","012°57'52"W","99.6","11.7","Sat-AIS",
"2018-08-11 09:07:57+00:00","28°56'37"S","012°57'52"W","99.6","11.7","Sat-AIS",
"2018-08-11 09:07:49+00:00","28°56'37"S","012°57'54"W","99.4","11.6","Sat-AIS",
"2018-08-11 09:07:39+00:00","28°56'36"S","012°57'56"W","99.7","11.6","Sat-AIS",
"2018-08-11 09:07:38+00:00","28°56'36"S","012°57'56"W","99.7","11.6","Sat-AIS",
"2018-08-11 09:07:27+00:00","28°56'36"S","012°57'59"W","99.4","11.6","Sat-AIS",
"2018-08-11 09:07:19+00:00","28°56'36"S","012°58'01"W","98.9","11.6","Sat-AIS",
"2018-08-11 09:07:18+00:00","28°56'36"S","012°58'01"W","98.9","11.6","Sat-AIS",
"2018-08-11 09:07:09+00:00","28°56'36"S","012°58'03"W","99.1","11.7","Sat-AIS",
"2018-08-11 09:07:08+00:00","28°56'36"S","012°58'03"W","99.1","11.7","Sat-AIS",
"2018-08-11 09:06:58+00:00","28°56'35"S","012°58'05"W","99.2","11.7","Sat-AIS",
"2018-08-11 09:06:57+00:00","28°56'35"S","012°58'05"W","99.2","11.7","Sat-AIS",
"2018-08-11 09:06:49+00:00","28°56'35"S","012°58'07"W","99.6","11.6","Sat-AIS",
"2018-08-11 09:06:48+00:00","28°56'35"S","012°58'07"W","99.6","11.6","Sat-AIS",
"2018-08-11 09:06:39+00:00","28°56'35"S","012°58'09"W","100","11.6","Sat-AIS",
"2018-08-11 09:06:38+00:00","28°56'35"S","012°58'09"W","100","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:28+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:27+00:00","28°56'34"S","012°58'12"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:06:18+00:00","28°56'34"S","012°58'14"W","100","11.6","Sat-AIS",
"2018-08-11 09:05:57+00:00","28°56'33"S","012°58'18"W","99.8","11.6","Sat-AIS",
"2018-08-11 09:05:49+00:00","28°56'33"S","012°58'20"W","100.1","11.6","Sat-AIS",
"2018-08-11 09:05:49+00:00","28°56'33"S","012°58'20"W","100.1","11.6","Sat-AIS",
"2018-08-11 09:05:28+00:00","28°56'32"S","012°58'25"W","100.1","11.6","Sat-AIS",
"2018-08-11 09:05:27+00:00","28°56'32"S","012°58'25"W","100.1","11.6","Sat-AIS",
"2018-08-11 09:05:18+00:00","28°56'32"S","012°58'27"W","100.1","11.6","Sat-AIS",
"2018-08-11 09:04:58+00:00","28°56'31"S","012°58'31"W","100.6","11.6","Sat-AIS",
"2018-08-11 09:04:49+00:00","28°56'31"S","012°58'33"W","100.7","11.6","Sat-AIS",
"2018-08-11 09:04:49+00:00","28°56'31"S","012°58'33"W","100.7","11.6","Sat-AIS",
"2018-08-11 09:04:28+00:00","28°56'30"S","012°58'38"W","101","11.6","Sat-AIS",
"2018-08-11 09:04:27+00:00","28°56'30"S","012°58'38"W","101","11.6","Sat-AIS",
"2018-08-11 09:03:49+00:00","28°56'29"S","012°58'46"W","100.7","11.6","Sat-AIS",
"2018-08-11 09:03:49+00:00","28°56'29"S","012°58'46"W","100.7","11.6","Sat-AIS",
"2018-08-11 09:03:39+00:00","28°56'28"S","012°58'48"W","100.2","11.6","Sat-AIS",
"2018-08-11 09:03:28+00:00","28°56'28"S","012°58'51"W","100.3","11.6","Sat-AIS",
"2018-08-11 09:02:49+00:00","28°56'27"S","012°58'59"W","100.6","11.6","Sat-AIS",
"2018-08-11 09:02:49+00:00","28°56'27"S","012°58'59"W","100.6","11.6","Sat-AIS",
"2018-08-11 09:02:49+00:00","28°56'27"S","012°58'59"W","100.6","11.6","Sat-AIS",
"2018-08-11 09:02:49+00:00","28°56'27"S","012°58'59"W","100.6","11.6","Sat-AIS",
"2018-08-11 09:02:28+00:00","28°56'26"S","012°59'04"W","100.1","11.6","Sat-AIS",
"2018-08-11 09:02:27+00:00","28°56'26"S","012°59'04"W","100.1","11.6","Sat-AIS",
"2018-08-11 09:02:18+00:00","28°56'26"S","012°59'06"W","100.2","11.6","Sat-AIS",
"2018-08-11 09:02:09+00:00","28°56'25"S","012°59'08"W","100.6","11.6","Sat-AIS",
"2018-08-11 09:01:28+00:00","28°56'24"S","012°59'17"W","100.2","11.6","Sat-AIS",
"2018-08-11 08:58:40+00:00","28°56'18"S","012°59'54"W","99.7","11.6","Sat-AIS",
"2018-08-11 08:57:40+00:00","28°56'16"S","013°00'07"W","99.6","11.6","Sat-AIS",
"2018-08-11 08:57:30+00:00","28°56'16"S","013°00'09"W","100.1","11.6","Sat-AIS",
"2018-08-11 08:57:10+00:00","28°56'15"S","013°00'13"W","100.1","11.6","Sat-AIS",
"2018-08-11 08:56:50+00:00","28°56'14"S","013°00'17"W","100.2","11.6","Sat-AIS",
"2018-08-11 08:56:40+00:00","28°56'14"S","013°00'20"W","100.4","11.6","Sat-AIS",
"2018-08-11 08:56:30+00:00","28°56'14"S","013°00'22"W","100.6","11.5","Sat-AIS",
"2018-08-11 08:56:20+00:00","28°56'13"S","013°00'24"W","100.1","11.5","Sat-AIS",
"2018-08-11 08:56:10+00:00","28°56'13"S","013°00'26"W","100.7","11.5","Sat-AIS",
"2018-08-11 08:56:10+00:00","28°56'13"S","013°00'26"W","100.7","11.5","Sat-AIS",
"2018-08-11 08:56:10+00:00","28°56'13"S","013°00'26"W","100.7","11.5","Sat-AIS",
"2018-08-11 08:56:10+00:00","28°56'13"S","013°00'26"W","100.7","11.5","Sat-AIS",
"2018-08-11 08:56:10+00:00","28°56'13"S","013°00'26"W","100.7","11.5","Sat-AIS",
"2018-08-11 08:56:10+00:00","28°56'13"S","013°00'26"W","100.7","11.5","Sat-AIS",
"2018-08-11 08:56:01+00:00","28°56'13"S","013°00'28"W","100.2","11.5","Sat-AIS",
"2018-08-11 08:55:50+00:00","28°56'12"S","013°00'31"W","100","11.5","Sat-AIS",
"2018-08-11 08:55:40+00:00","28°56'12"S","013°00'33"W","100.2","11.5","Sat-AIS",
"2018-08-11 08:55:30+00:00","28°56'12"S","013°00'35"W","100.5","11.5","Sat-AIS",
"2018-08-11 08:55:10+00:00","28°56'11"S","013°00'39"W","100.5","11.5","Sat-AIS",
"2018-08-11 08:55:01+00:00","28°56'11"S","013°00'41"W","100.5","11.5","Sat-AIS",
"2018-08-11 08:54:50+00:00","28°56'10"S","013°00'44"W","100.7","11.5","Sat-AIS",
"2018-08-11 08:54:40+00:00","28°56'10"S","013°00'46"W","100.5","11.5","Sat-AIS",
"2018-08-11 08:54:09+00:00","28°56'09"S","013°00'52"W","100.2","11.5","Sat-AIS",
"2018-08-11 08:53:30+00:00","28°56'07"S","013°01'01"W","100.4","11.5","Sat-AIS",
"2018-08-11 08:53:20+00:00","28°56'07"S","013°01'03"W","100","11.5","Sat-AIS",
"2018-08-11 08:53:09+00:00","28°56'07"S","013°01'05"W","99.9","11.5","Sat-AIS",
"2018-08-11 08:53:01+00:00","28°56'06"S","013°01'07"W","99.8","11.5","Sat-AIS",
"2018-08-11 08:52:40+00:00","28°56'06"S","013°01'12"W","99.9","11.5","Sat-AIS",
"2018-08-11 08:52:30+00:00","28°56'05"S","013°01'14"W","99.4","11.5","Sat-AIS",
"2018-08-11 08:52:09+00:00","28°56'05"S","013°01'18"W","99.5","11.5","Sat-AIS",
"2018-08-11 08:52:01+00:00","28°56'05"S","013°01'20"W","99.2","11.5","Sat-AIS",
"2018-08-11 08:51:30+00:00","28°56'04"S","013°01'27"W","99","11.5","Sat-AIS",
"2018-08-11 08:51:19+00:00","28°56'03"S","013°01'29"W","99","11.5","Sat-AIS",
"2018-08-11 08:51:09+00:00","28°56'03"S","013°01'31"W","98.9","11.5","Sat-AIS",
"2018-08-11 08:50:59+00:00","28°56'03"S","013°01'33"W","99.1","11.5","Sat-AIS",
"2018-08-11 08:50:40+00:00","28°56'02"S","013°01'37"W","99.1","11.5","Sat-AIS",
"2018-08-11 08:50:30+00:00","28°56'02"S","013°01'39"W","99.4","11.5","Sat-AIS",
