"MMSI","IMO","IR","Ship Name","Call Sign",
"538004972","9048122","N/A","STELLAR TOPAZ","V7AD6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 07:31:48Z","-16.7202","63.17667","48","11","Sat-AIS",
"2018-08-13 07:31:29Z","-16.72087","63.17585","50","11","Sat-AIS",
"2018-08-13 07:31:19Z","-16.7212","63.17545","49","11","Sat-AIS",
"2018-08-13 07:30:38Z","-16.72253","63.17382","49","11","Sat-AIS",
"2018-08-13 07:30:38Z","-16.72253","63.17382","49","11","Sat-AIS",
"2018-08-13 07:30:38Z","-16.72253","63.17382","49","11","Sat-AIS",
"2018-08-13 07:30:29Z","-16.72283","63.17347","50","11","Sat-AIS",
"2018-08-13 07:29:48Z","-16.72415","63.17183","48","10.9","Sat-AIS",
"2018-08-13 07:29:17Z","-16.72523","63.17057","47","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:59Z","-16.72588","63.16982","48","11","Sat-AIS",
"2018-08-13 07:28:48Z","-16.72623","63.16943","48","10.9","Sat-AIS",
"2018-08-13 07:28:38Z","-16.72662","63.16898","49","11","Sat-AIS",
"2018-08-13 07:28:38Z","-16.72662","63.16898","49","11","Sat-AIS",
"2018-08-13 07:28:29Z","-16.72692","63.16863","49","11","Sat-AIS",
"2018-08-13 07:28:17Z","-16.72728","63.16818","47","11","Sat-AIS",
"2018-08-13 07:27:59Z","-16.72788","63.16745","48","11","Sat-AIS",
"2018-08-13 07:27:59Z","-16.72788","63.16745","48","11","Sat-AIS",
"2018-08-13 07:27:59Z","-16.72788","63.16745","48","11","Sat-AIS",
"2018-08-13 07:27:59Z","-16.72788","63.16745","48","11","Sat-AIS",
"2018-08-13 07:27:59Z","-16.72788","63.16745","48","11","Sat-AIS",
"2018-08-13 07:27:59Z","-16.72788","63.16745","48","11","Sat-AIS",
"2018-08-13 07:27:48Z","-16.72825","63.167","48","11","Sat-AIS",
"2018-08-13 07:27:28Z","-16.72893","63.1662","50","11","Sat-AIS",
"2018-08-13 07:27:28Z","-16.72893","63.1662","50","11","Sat-AIS",
"2018-08-13 07:26:59Z","-16.72992","63.16498","49","11","Sat-AIS",
"2018-08-13 07:26:48Z","-16.73028","63.16453","49","11","Sat-AIS",
"2018-08-13 07:26:38Z","-16.73058","63.16417","49","11","Sat-AIS",
"2018-08-13 07:26:28Z","-16.73095","63.16372","50","11","Sat-AIS",
"2018-08-13 07:26:17Z","-16.73128","63.16332","49","11","Sat-AIS",
"2018-08-13 07:26:00Z","-16.73192","63.16255","49","11","Sat-AIS",
"2018-08-13 07:25:59Z","-16.73192","63.16255","49","11","Sat-AIS",
"2018-08-13 07:25:59Z","-16.73192","63.16255","49","11","Sat-AIS",
"2018-08-13 07:25:48Z","-16.73225","63.16213","48","11","Sat-AIS",
"2018-08-13 07:25:38Z","-16.7326","63.16173","49","11","Sat-AIS",
"2018-08-13 07:25:17Z","-16.7333","63.16087","49","11","Sat-AIS",
"2018-08-13 07:25:09Z","-16.73357","63.16055","49","11","Sat-AIS",
"2018-08-13 07:24:59Z","-16.7339","63.16015","49","11","Sat-AIS",
"2018-08-13 07:24:48Z","-16.7343","63.15967","48","11","Sat-AIS",
"2018-08-13 07:24:38Z","-16.7346","63.1593","49","11","Sat-AIS",
"2018-08-13 07:24:28Z","-16.73498","63.15887","48","11","Sat-AIS",
"2018-08-13 06:24:18Z","-16.85997","63.01645","47","10.8","Sat-AIS",
"2018-08-13 06:18:40Z","-16.87153","63.00327","46","10.8","Sat-AIS",
"2018-08-13 06:18:39Z","-16.87153","63.00327","46","10.8","Sat-AIS",
"2018-08-13 05:58:37Z","-16.91198","62.95717","47","10.7","Sat-AIS",
"2018-08-13 05:55:57Z","-16.91733","62.951","49","10.7","Sat-AIS",
"2018-08-13 05:55:37Z","-16.91798","62.95022","47","10.8","Sat-AIS",
"2018-08-13 05:55:17Z","-16.91867","62.94945","49","10.8","Sat-AIS",
"2018-08-13 05:55:08Z","-16.91897","62.94909","47","10.7","Sat-AIS",
"2018-08-13 05:54:57Z","-16.91932","62.94865","47","10.7","Sat-AIS",
"2018-08-13 05:54:37Z","-16.92","62.94788","48","10.7","Sat-AIS",
"2018-08-13 05:54:28Z","-16.92028","62.94752","47","10.8","Sat-AIS",
"2018-08-13 05:54:17Z","-16.9207","62.94705","47","10.7","Sat-AIS",
"2018-08-13 05:54:08Z","-16.921","62.94672","47","10.7","Sat-AIS",
"2018-08-13 05:53:57Z","-16.92133","62.94632","46","10.7","Sat-AIS",
"2018-08-13 05:53:28Z","-16.92237","62.94518","46","10.7","Sat-AIS",
"2018-08-13 05:53:08Z","-16.92302","62.94447","46","10.7","Sat-AIS",
"2018-08-13 05:52:28Z","-16.9244","62.94297","46","10.7","Sat-AIS",
"2018-08-13 05:51:28Z","-16.92647","62.94065","48","10.8","Sat-AIS",
"2018-08-13 05:51:17Z","-16.92682","62.94027","47","10.7","Sat-AIS",
"2018-08-13 05:51:08Z","-16.92712","62.93992","47","10.7","Sat-AIS",
"2018-08-13 05:50:48Z","-16.92782","62.93912","48","10.8","Sat-AIS",
"2018-08-13 05:50:28Z","-16.92848","62.93835","47","10.8","Sat-AIS",
"2018-08-13 05:50:17Z","-16.92882","62.93797","48","10.7","Sat-AIS",
"2018-08-13 05:50:08Z","-16.92912","62.93762","48","10.7","Sat-AIS",
"2018-08-13 05:49:48Z","-16.92977","62.93683","48","10.8","Sat-AIS",
"2018-08-13 05:43:19Z","-16.94303","62.92177","47","10.8","Sat-AIS",
"2018-08-13 05:26:08Z","-16.9783","62.88203","47","10.9","Sat-AIS",
"2018-08-13 05:09:00Z","-17.01293","62.84225","48","10.9","Sat-AIS",
"2018-08-13 05:06:58Z","-17.01693","62.83745","47","10.9","Sat-AIS",
"2018-08-13 04:33:19Z","-17.08282","62.75708","50","10.7","Sat-AIS",
"2018-08-13 04:33:19Z","-17.08282","62.75708","50","10.7","Sat-AIS",
"2018-08-13 04:30:08Z","-17.08887","62.74949","49","10.7","Sat-AIS",
"2018-08-13 04:30:08Z","-17.08887","62.74949","49","10.7","Sat-AIS",
"2018-08-13 04:29:27Z","-17.0902","62.74787","50","10.6","Sat-AIS",
"2018-08-13 04:29:18Z","-17.09048","62.74752","50","10.7","Sat-AIS",
"2018-08-13 04:26:48Z","-17.09527","62.74157","51","10.6","Sat-AIS",
"2018-08-13 04:26:48Z","-17.09527","62.74157","51","10.6","Sat-AIS",
"2018-08-13 04:26:48Z","-17.09527","62.74157","51","10.6","Sat-AIS",
"2018-08-13 04:25:48Z","-17.09715","62.73917","49","10.6","Sat-AIS",
"2018-08-13 04:24:18Z","-17.10005","62.73568","49","10.7","Sat-AIS",
"2018-08-13 04:15:49Z","-17.11662","62.71563","49","10.7","Sat-AIS",
"2018-08-13 04:01:47Z","-17.14427","62.68247","48","10.8","Sat-AIS",
"2018-08-13 03:48:28Z","-17.17063","62.6506","49","10.7","Sat-AIS",
"2018-08-13 03:48:27Z","-17.17063","62.6506","49","10.7","Sat-AIS",
"2018-08-13 03:48:16Z","-17.17103","62.65015","50","10.8","Sat-AIS",
"2018-08-13 03:48:15Z","-17.17103","62.65015","50","10.8","Sat-AIS",
"2018-08-13 03:48:15Z","-17.17103","62.65015","50","10.8","Sat-AIS",
"2018-08-13 03:48:15Z","-17.17103","62.65015","50","10.8","Sat-AIS",
"2018-08-13 03:47:16Z","-17.17297","62.64773","50","10.7","Sat-AIS",
"2018-08-13 03:47:07Z","-17.17325","62.64737","50","10.7","Sat-AIS",
"2018-08-13 03:45:36Z","-17.17613","62.64367","50","10.7","Sat-AIS",
"2018-08-13 03:45:35Z","-17.17613","62.64367","50","10.7","Sat-AIS",
"2018-08-13 03:45:26Z","-17.17645","62.64325","49","10.7","Sat-AIS",
"2018-08-13 03:45:25Z","-17.17645","62.64325","49","10.7","Sat-AIS",
"2018-08-13 03:45:25Z","-17.17645","62.64325","49","10.7","Sat-AIS",
"2018-08-13 03:45:16Z","-17.17678","62.64285","50","10.8","Sat-AIS",
"2018-08-13 03:45:15Z","-17.17678","62.64285","50","10.8","Sat-AIS",
"2018-08-13 03:45:06Z","-17.17708","62.6425","50","10.7","Sat-AIS",
"2018-08-13 03:44:48Z","-17.17768","62.64175","49","10.7","Sat-AIS",
"2018-08-13 03:44:48Z","-17.17768","62.64175","49","10.7","Sat-AIS",
"2018-08-13 03:44:48Z","-17.17768","62.64175","49","10.7","Sat-AIS",
"2018-08-13 03:44:36Z","-17.17808","62.64129","48","10.7","Sat-AIS",
"2018-08-13 03:44:35Z","-17.17808","62.64129","48","10.7","Sat-AIS",
"2018-08-13 03:44:35Z","-17.17808","62.64129","48","10.7","Sat-AIS",
"2018-08-13 03:44:26Z","-17.17842","62.64088","49","10.7","Sat-AIS",
"2018-08-13 03:44:25Z","-17.17842","62.64088","49","10.7","Sat-AIS",
"2018-08-13 03:43:56Z","-17.17937","62.63978","48","10.8","Sat-AIS",
"2018-08-13 03:43:56Z","-17.17937","62.63978","48","10.8","Sat-AIS",
"2018-08-13 03:43:35Z","-17.18008","62.63894","48","10.8","Sat-AIS",
"2018-08-13 03:43:35Z","-17.18008","62.63894","48","10.8","Sat-AIS",
"2018-08-13 03:43:26Z","-17.18042","62.63852","47","10.8","Sat-AIS",
"2018-08-13 03:43:25Z","-17.18042","62.63852","47","10.8","Sat-AIS",
"2018-08-13 03:43:25Z","-17.18042","62.63852","47","10.8","Sat-AIS",
"2018-08-13 03:43:18Z","-17.18073","62.63817","50","10.8","Sat-AIS",
"2018-08-13 03:43:17Z","-17.18073","62.63817","50","10.8","Sat-AIS",
"2018-08-13 03:43:17Z","-17.18073","62.63817","50","10.8","Sat-AIS",
"2018-08-13 03:42:57Z","-17.18138","62.63737","49","10.8","Sat-AIS",
"2018-08-13 03:42:56Z","-17.18138","62.63737","49","10.8","Sat-AIS",
"2018-08-13 03:42:56Z","-17.18138","62.63737","49","10.8","Sat-AIS",
"2018-08-13 03:42:37Z","-17.18202","62.6366","49","10.7","Sat-AIS",
"2018-08-13 03:42:36Z","-17.18202","62.6366","49","10.7","Sat-AIS",
"2018-08-13 03:42:26Z","-17.18238","62.63615","49","10.8","Sat-AIS",
"2018-08-13 03:42:25Z","-17.18238","62.63615","49","10.8","Sat-AIS",
"2018-08-13 03:42:25Z","-17.18238","62.63615","49","10.8","Sat-AIS",
"2018-08-13 03:42:18Z","-17.18265","62.63583","50","10.8","Sat-AIS",
"2018-08-13 03:42:17Z","-17.18265","62.63583","50","10.8","Sat-AIS",
"2018-08-13 03:42:17Z","-17.18265","62.63583","50","10.8","Sat-AIS",
"2018-08-13 03:41:57Z","-17.18335","62.63495","49","10.7","Sat-AIS",
"2018-08-13 03:41:18Z","-17.18457","62.6334","50","10.7","Sat-AIS",
"2018-08-13 03:40:57Z","-17.18525","62.63255","52","10.8","Sat-AIS",
"2018-08-13 03:40:57Z","-17.18525","62.63255","52","10.8","Sat-AIS",
"2018-08-13 03:40:56Z","-17.18525","62.63255","52","10.8","Sat-AIS",
"2018-08-13 03:40:56Z","-17.18525","62.63255","52","10.8","Sat-AIS",
"2018-08-13 03:40:06Z","-17.18687","62.63047","51","10.7","Sat-AIS",
"2018-08-13 03:40:05Z","-17.18687","62.63047","51","10.7","Sat-AIS",
"2018-08-13 03:40:05Z","-17.18687","62.63047","51","10.7","Sat-AIS",
"2018-08-13 03:39:47Z","-17.18743","62.62973","51","10.8","Sat-AIS",
"2018-08-13 03:39:47Z","-17.18743","62.62973","51","10.8","Sat-AIS",
"2018-08-13 03:39:47Z","-17.18743","62.62973","51","10.8","Sat-AIS",
"2018-08-13 03:38:08Z","-17.19077","62.6257","48","10.8","Sat-AIS",
"2018-08-13 03:33:50Z","-17.19917","62.61545","50","10.7","Sat-AIS",
"2018-08-13 03:33:50Z","-17.19917","62.61545","50","10.7","Sat-AIS",
"2018-08-13 03:03:49Z","-17.25673","62.54297","51","10.7","Sat-AIS",
"2018-08-13 02:56:27Z","-17.2719","62.52612","46","10.8","Sat-AIS",
"2018-08-13 02:56:27Z","-17.2719","62.52612","46","10.8","Sat-AIS",
"2018-08-13 02:55:48Z","-17.27332","62.52455","46","10.8","Sat-AIS",
"2018-08-13 02:55:48Z","-17.27332","62.52455","46","10.8","Sat-AIS",
"2018-08-13 02:55:39Z","-17.2736","62.52425","46","10.8","Sat-AIS",
"2018-08-13 02:55:39Z","-17.2736","62.52425","46","10.8","Sat-AIS",
"2018-08-13 02:55:27Z","-17.27402","62.52379","46","10.8","Sat-AIS",
"2018-08-13 02:55:27Z","-17.27402","62.52379","46","10.8","Sat-AIS",
"2018-08-13 02:54:57Z","-17.27507","62.52265","46","10.9","Sat-AIS",
"2018-08-13 02:54:57Z","-17.27507","62.52265","46","10.9","Sat-AIS",
"2018-08-13 02:54:47Z","-17.27537","62.5223","45","10.9","Sat-AIS",
"2018-08-13 02:54:28Z","-17.27608","62.52153","44","10.9","Sat-AIS",
"2018-08-13 02:53:57Z","-17.27715","62.5204","45","10.9","Sat-AIS",
"2018-08-13 02:53:57Z","-17.27715","62.5204","45","10.9","Sat-AIS",
"2018-08-13 02:53:47Z","-17.2775","62.52002","45","10.9","Sat-AIS",
"2018-08-13 02:53:28Z","-17.27822","62.51927","46","10.9","Sat-AIS",
"2018-08-13 02:53:28Z","-17.27822","62.51927","46","10.9","Sat-AIS",
"2018-08-13 02:53:28Z","-17.27822","62.51927","46","10.9","Sat-AIS",
"2018-08-13 02:52:28Z","-17.28037","62.51705","44","10.9","Sat-AIS",
"2018-08-13 02:52:17Z","-17.28073","62.51668","43","10.9","Sat-AIS",
"2018-08-13 02:51:47Z","-17.28183","62.5156","45","10.8","Sat-AIS",
"2018-08-13 02:51:38Z","-17.28215","62.51525","43","10.9","Sat-AIS",
"2018-08-13 02:51:38Z","-17.28215","62.51525","43","10.9","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:28Z","-17.28255","62.51483","44","10.8","Sat-AIS",
"2018-08-13 02:51:09Z","-17.28323","62.51412","46","10.9","Sat-AIS",
"2018-08-13 02:50:58Z","-17.28362","62.5137","45","10.9","Sat-AIS",
"2018-08-13 02:50:58Z","-17.28362","62.5137","45","10.9","Sat-AIS",
"2018-08-13 02:50:47Z","-17.284","62.51328","46","10.9","Sat-AIS",
"2018-08-13 02:50:47Z","-17.284","62.51328","46","10.9","Sat-AIS",
"2018-08-13 02:50:38Z","-17.28433","62.51295","46","10.8","Sat-AIS",
"2018-08-13 02:50:38Z","-17.28433","62.51295","46","10.8","Sat-AIS",
"2018-08-13 02:50:28Z","-17.28468","62.51255","45","10.8","Sat-AIS",
"2018-08-13 02:50:09Z","-17.28535","62.51183","45","10.8","Sat-AIS",
"2018-08-13 02:50:09Z","-17.28535","62.51183","45","10.8","Sat-AIS",
"2018-08-13 02:49:47Z","-17.28608","62.51103","46","10.8","Sat-AIS",
"2018-08-13 02:49:09Z","-17.28743","62.50953","46","10.8","Sat-AIS",
"2018-08-13 02:49:09Z","-17.28743","62.50953","46","10.8","Sat-AIS",
"2018-08-13 02:48:58Z","-17.28778","62.50915","46","10.9","Sat-AIS",
"2018-08-13 02:48:47Z","-17.28817","62.50873","46","10.8","Sat-AIS",
"2018-08-13 02:48:38Z","-17.28852","62.50837","46","10.8","Sat-AIS",
"2018-08-13 02:30:39Z","-17.32603","62.46707","45","10.9","Sat-AIS",
"2018-08-13 01:55:59Z","-17.39718","62.38777","50","10.7","Sat-AIS",
"2018-08-13 01:35:39Z","-17.43837","62.34058","45","10.8","Sat-AIS",
"2018-08-13 01:35:39Z","-17.43837","62.34058","45","10.8","Sat-AIS",
"2018-08-13 01:35:39Z","-17.43837","62.34058","45","10.8","Sat-AIS",
"2018-08-13 01:35:39Z","-17.43837","62.34058","45","10.8","Sat-AIS",
"2018-08-13 01:35:39Z","-17.43837","62.34058","45","10.8","Sat-AIS",
"2018-08-13 01:17:59Z","-17.47427","62.29907","47","10.9","Sat-AIS",
"2018-08-13 01:01:49Z","-17.50708","62.26133","47","10.8","Sat-AIS",
"2018-08-13 00:46:49Z","-17.53733","62.22557","47","10.9","Sat-AIS",
"2018-08-13 00:28:00Z","-17.575","62.17995","48","11","Sat-AIS",
"2018-08-13 00:21:39Z","-17.58757","62.16453","49","11","Sat-AIS",
"2018-08-13 00:21:39Z","-17.58757","62.16453","49","11","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538006446","9727015","N/A","GENER8 ANDRIOTIS","A8WT3",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:56:31Z","-30.03853","30.95822","193.4","0.2","Sat-AIS",
"2018-08-13 23:26:31Z","-30.03851","30.9582","4.1","0.2","Sat-AIS",
"2018-08-13 23:05:31Z","-30.0385","30.95827","187.2","0.1","Sat-AIS",
"2018-08-13 22:32:32Z","-30.03851","30.9582","245.8","0.2","Sat-AIS",
"2018-08-13 22:17:45Z","-30.03833","30.95833","287","N/A","Sat-AIS",
"2018-08-13 22:17:32Z","-30.03843","30.9585","279.6","0.1","Sat-AIS",
"2018-08-13 22:05:31Z","-30.03853","30.95836","118.2","0.1","Sat-AIS",
"2018-08-13 21:29:44Z","-30.03833","30.95833","304","N/A","Sat-AIS",
"2018-08-13 21:26:44Z","-30.03833","30.96","4","N/A","Sat-AIS",
"2018-08-13 21:26:32Z","-30.039","30.96029","28.5","0.3","Sat-AIS",
"2018-08-13 21:23:44Z","-30.03833","30.96","317","N/A","Sat-AIS",
"2018-08-13 21:20:44Z","-30.03833","30.96","44","N/A","Sat-AIS",
"2018-08-13 20:51:10Z","-30.02949","30.96142","180.7","2.8","Sat-AIS",
"2018-08-13 20:50:50Z","-30.02924","30.96142","179.8","2.6","Sat-AIS",
"2018-08-13 20:45:51Z","-30.02567","30.96161","182.6","2.3","Sat-AIS",
"2018-08-13 20:45:20Z","-30.02533","30.96161","175.8","2.5","Sat-AIS",
"2018-08-13 20:43:31Z","-30.02402","30.96165","181.4","2.5","Sat-AIS",
"2018-08-13 20:42:21Z","-30.0231","30.96166","179.7","2.7","Sat-AIS",
"2018-08-13 20:42:00Z","-30.02283","30.96165","184.3","2.8","Sat-AIS",
"2018-08-13 20:41:45Z","-30.02167","30.96","182","1","Sat-AIS",
"2018-08-13 20:41:45Z","-30.02167","30.96","182","1","Sat-AIS",
"2018-08-13 20:41:00Z","-30.02206","30.96169","182.4","2.9","Sat-AIS",
"2018-08-13 20:40:29Z","-30.02165","30.96173","188.1","3","Sat-AIS",
"2018-08-13 20:40:00Z","-30.02124","30.96181","181.9","3","Sat-AIS",
"2018-08-13 20:39:00Z","-30.02045","30.96187","185.7","3.2","Sat-AIS",
"2018-08-13 20:38:40Z","-30.02013","30.96194","189.4","3.1","Sat-AIS",
"2018-08-13 20:37:00Z","-30.01852","30.96228","191.3","3.4","Sat-AIS",
"2018-08-13 20:36:40Z","-30.01822","30.96234","190.5","3.5","Sat-AIS",
"2018-08-13 20:36:29Z","-30.01805","30.96236","193.4","3.6","Sat-AIS",
"2018-08-13 20:36:10Z","-30.01775","30.96242","185.4","3.7","Sat-AIS",
"2018-08-13 20:17:39Z","-30.00371","30.97187","233.5","2.4","Sat-AIS",
"2018-08-13 20:17:38Z","-30.00371","30.97187","233.5","2.4","Sat-AIS",
"2018-08-13 20:12:29Z","-30.00255","30.97451","289.4","1.7","Sat-AIS",
"2018-08-13 20:12:28Z","-30.00255","30.97451","289.4","1.7","Sat-AIS",
"2018-08-13 19:43:19Z","-30.00491","30.97437","103.4","0.1","Sat-AIS",
"2018-08-13 19:37:19Z","-30.00476","30.97431","152","0.1","Sat-AIS",
"2018-08-13 19:04:20Z","-30.00467","30.97402","165.9","0.1","Sat-AIS",
"2018-08-13 16:19:17Z","-30.00485","30.97461","280.6","0.4","Sat-AIS",
"2018-08-13 16:17:42Z","-30.00333","30.97333","124","N/A","Sat-AIS",
"2018-08-13 11:37:20Z","-30.00473","30.97444","313.2","0.2","Sat-AIS",
"2018-08-13 09:49:20Z","-30.00479","30.97438","289.9","0.6","Sat-AIS",
"2018-08-13 09:49:20Z","-30.00479","30.97438","289.9","0.6","Sat-AIS",
"2018-08-13 09:04:19Z","-30.00476","30.9745","113.1","0.5","Sat-AIS",
"2018-08-13 09:02:44Z","-30.00333","30.97333","294","N/A","Sat-AIS",
"2018-08-13 08:59:44Z","-30.00333","30.97333","218","N/A","Sat-AIS",
"2018-08-13 07:29:44Z","-30.00333","30.97333","304","N/A","Sat-AIS",
"2018-08-13 06:56:42Z","-30.00333","30.97333","306","N/A","Sat-AIS",
"2018-08-13 06:55:18Z","-30.00488","30.97501","64.2","0.1","Sat-AIS",
"2018-08-13 06:55:18Z","-30.00488","30.97501","64.2","0.1","Sat-AIS",
"2018-08-13 05:34:20Z","-30.00457","30.97279","71.5","0.5","Sat-AIS",
"2018-08-13 05:16:18Z","-30.00466","30.97272","65.6","N/A","Sat-AIS",
"2018-08-13 01:28:20Z","-30.00468","30.97347","182.2","0.1","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"372477000","9421984","N/A","C. DIGNITY","3FXA5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 00:20:18Z","4.92243","98.4993","132.8","8.9","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477680100","9297539","N/A","STARLIGHT VENTURE","VRAL2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 22:48:52Z","17.84882","69.26808","137","11.9","Sat-AIS",
"2018-08-13 10:40:43Z","19.5228","67.5671","139","11.4","Sat-AIS",
"2018-08-13 10:38:12Z","19.52877","67.56142","137","11.5","Sat-AIS",
"2018-08-13 10:37:43Z","19.5298","67.56039","136","11.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"373606000","9605190","N/A","C. INFINITY","V7TA2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 22:25:20Z","23.29267","63.31265","117.3","14.2","Sat-AIS",
"2018-08-13 21:40:13Z","23.38189","63.14417","119.4","14.3","Sat-AIS",
"2018-08-13 21:10:37Z","23.43953","63.03445","119.4","14.2","Sat-AIS",
"2018-08-13 20:29:01Z","23.52412","62.87753","120.9","14.5","Sat-AIS",
"2018-08-13 19:56:20Z","23.59102","62.75399","121.2","14.3","Sat-AIS",
"2018-08-13 19:32:12Z","23.63971","62.66447","121.4","14.2","Sat-AIS",
"2018-08-13 15:02:54Z","23.97652","61.5592","104.8","14.1","Sat-AIS",
"2018-08-13 10:35:25Z","24.25166","60.46539","106.2","14.3","Sat-AIS",
"2018-08-13 10:35:25Z","24.25166","60.46539","106.2","14.3","Sat-AIS",
"2018-08-13 10:35:19Z","24.25178","60.46491","105.8","14.3","Sat-AIS",
"2018-08-13 10:34:43Z","24.25242","60.46247","105.8","14.3","Sat-AIS",
"2018-08-13 08:01:14Z","24.41365","59.7978","105.2","15.1","Sat-AIS",
"2018-08-13 06:11:20Z","24.54071","59.31412","105.4","15","Sat-AIS",
"2018-08-13 06:10:18Z","24.5418","59.30974","105","14.9","Sat-AIS",
"2018-08-13 06:04:01Z","24.54893","59.28219","106.4","14.9","Sat-AIS",
"2018-08-13 03:55:42Z","24.69479","58.72079","106.6","14.7","Sat-AIS",
"2018-08-13 03:49:39Z","24.70233","58.6946","107.9","14.7","Sat-AIS",
"2018-08-13 02:51:57Z","24.77023","58.45039","105.9","14.2","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538006447","9727039","N/A","GENER8 MILTIADES","V7RO9",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:54:09Z","-30.25763","15.39397","334","12.1","Sat-AIS",
"2018-08-13 23:53:59Z","-30.2582","15.39421","330.5","12.5","Sat-AIS",
"2018-08-13 23:53:49Z","-30.25876","15.39452","334.2","12.3","Sat-AIS",
"2018-08-13 23:53:29Z","-30.25982","15.3951","326.7","12.3","Sat-AIS",
"2018-08-13 23:52:59Z","-30.26131","15.396","344.1","12.5","Sat-AIS",
"2018-08-13 23:52:49Z","-30.26184","15.39628","340.4","12.4","Sat-AIS",
"2018-08-13 23:52:40Z","-30.26233","15.39653","330.9","12.3","Sat-AIS",
"2018-08-13 23:52:29Z","-30.26285","15.39682","329.3","12.3","Sat-AIS",
"2018-08-13 23:52:09Z","-30.26385","15.39738","336.9","12.3","Sat-AIS",
"2018-08-13 23:51:49Z","-30.26494","15.39793","331.2","12.2","Sat-AIS",
"2018-08-13 23:51:29Z","-30.26589","15.39857","335.1","12.2","Sat-AIS",
"2018-08-13 23:51:18Z","-30.2664","15.39886","335.1","12.1","Sat-AIS",
"2018-08-13 23:50:29Z","-30.26896","15.4003","334.5","12.4","Sat-AIS",
"2018-08-13 23:49:29Z","-30.27214","15.40203","330.7","12.3","Sat-AIS",
"2018-08-13 23:49:18Z","-30.27265","15.40233","335.1","12.4","Sat-AIS",
"2018-08-13 23:48:29Z","-30.27525","15.40378","334.8","12.3","Sat-AIS",
"2018-08-13 23:48:18Z","-30.27583","15.40409","334.8","12.4","Sat-AIS",
"2018-08-13 23:41:49Z","-30.29565","15.41539","333.1","12.3","Sat-AIS",
"2018-08-13 23:34:27Z","-30.3182","15.42809","328.9","12.1","Sat-AIS",
"2018-08-13 23:06:47Z","-30.40157","15.47377","339.4","12.1","Sat-AIS",
"2018-08-13 23:06:38Z","-30.40203","15.47399","327.2","12.4","Sat-AIS",
"2018-08-13 23:06:17Z","-30.40319","15.47454","330.1","12.2","Sat-AIS",
"2018-08-13 23:05:38Z","-30.40513","15.47555","337.6","12.1","Sat-AIS",
"2018-08-13 23:05:09Z","-30.40673","15.47637","336.1","12.1","Sat-AIS",
"2018-08-13 23:05:08Z","-30.40673","15.47637","336.1","12.1","Sat-AIS",
"2018-08-13 23:04:40Z","-30.40822","15.47716","330.3","12.2","Sat-AIS",
"2018-08-13 23:04:38Z","-30.40822","15.47716","330.3","12.2","Sat-AIS",
"2018-08-13 23:04:09Z","-30.40975","15.47801","337.4","12.1","Sat-AIS",
"2018-08-13 23:04:08Z","-30.40975","15.47801","337.4","12.1","Sat-AIS",
"2018-08-13 23:03:58Z","-30.41032","15.47828","334.5","12","Sat-AIS",
"2018-08-13 23:03:58Z","-30.41032","15.47828","334.5","12","Sat-AIS",
"2018-08-13 23:03:57Z","-30.41032","15.47828","334.5","12","Sat-AIS",
"2018-08-13 23:03:17Z","-30.41233","15.47934","338.7","12","Sat-AIS",
