"MMSI","IMO","IR","Ship Name","Call Sign",
"563950000","9532599","N/A","YUAN ZHUO HAI","ZJL8035",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 19:55:41Z","-33.91722","39.22286","87.2","12.5","Sat-AIS",
"2018-08-13 19:55:32Z","-33.91724","39.2223","89.8","12.7","Sat-AIS",
"2018-08-13 19:55:23Z","-33.91725","39.22152","88.1","12.5","Sat-AIS",
"2018-08-13 19:55:22Z","-33.91725","39.22152","88.1","12.5","Sat-AIS",
"2018-08-13 19:55:11Z","-33.91726","39.22082","88.6","12.7","Sat-AIS",
"2018-08-13 19:54:41Z","-33.91729","39.21864","90.7","12.6","Sat-AIS",
"2018-08-13 19:53:52Z","-33.91729","39.21527","89","12.6","Sat-AIS",
"2018-08-13 19:53:41Z","-33.91731","39.21443","91.1","12.7","Sat-AIS",
"2018-08-13 19:53:21Z","-33.91732","39.21302","90.8","12.7","Sat-AIS",
"2018-08-13 19:52:41Z","-33.91732","39.21021","88.9","12.7","Sat-AIS",
"2018-08-13 19:52:21Z","-33.91734","39.2088","89","12.6","Sat-AIS",
"2018-08-13 19:51:41Z","-33.91738","39.20598","91.2","12.7","Sat-AIS",
"2018-08-13 19:51:11Z","-33.91738","39.20393","90.2","12.7","Sat-AIS",
"2018-08-13 19:50:41Z","-33.91739","39.20175","89.8","12.6","Sat-AIS",
"2018-08-13 19:50:11Z","-33.91739","39.1997","89","12.6","Sat-AIS",
"2018-08-13 19:49:52Z","-33.9174","39.19836","88.9","12.6","Sat-AIS",
"2018-08-13 19:44:34Z","-33.91752","39.17589","89.4","12.6","Sat-AIS",
"2018-08-13 19:44:21Z","-33.91752","39.17513","90.1","12.6","Sat-AIS",
"2018-08-13 19:43:12Z","-33.91754","39.17014","91","12.6","Sat-AIS",
"2018-08-13 19:39:04Z","-33.91758","39.15265","90.7","12.7","Sat-AIS",
"2018-08-13 19:37:43Z","-33.91756","39.14701","90.9","12.7","Sat-AIS",
"2018-08-13 19:34:02Z","-33.91755","39.13145","91.3","12.6","Sat-AIS",
"2018-08-13 19:34:02Z","-33.91755","39.13145","91.3","12.6","Sat-AIS",
"2018-08-13 19:32:23Z","-33.91754","39.12439","90.7","12.7","Sat-AIS",
"2018-08-13 19:09:23Z","-33.91693","39.02573","91.5","12.9","Sat-AIS",
"2018-08-13 19:09:13Z","-33.91691","39.02499","91.3","13","Sat-AIS",
"2018-08-13 19:09:04Z","-33.91689","39.02434","90.5","13","Sat-AIS",
"2018-08-13 19:08:33Z","-33.91683","39.02212","91.9","12.9","Sat-AIS",
"2018-08-13 19:08:04Z","-33.91676","39.01999","92.3","13.1","Sat-AIS",
"2018-08-13 19:07:12Z","-33.91665","39.01627","90.5","13","Sat-AIS",
"2018-08-13 19:06:34Z","-33.91657","39.01344","92","13.1","Sat-AIS",
"2018-08-13 19:06:24Z","-33.91655","39.01271","92.1","13.1","Sat-AIS",
"2018-08-13 19:05:34Z","-33.91645","39.00906","91.4","13.1","Sat-AIS",
"2018-08-13 19:05:24Z","-33.91643","39.00833","90.9","13.1","Sat-AIS",
"2018-08-13 19:05:14Z","-33.91642","39.0076","93.2","13.3","Sat-AIS",
"2018-08-13 19:04:24Z","-33.91631","39.00392","91.2","13.1","Sat-AIS",
"2018-08-13 19:04:14Z","-33.9163","39.00319","92","13.3","Sat-AIS",
"2018-08-13 19:03:44Z","-33.91623","39.00098","92.4","13.2","Sat-AIS",
"2018-08-13 19:03:34Z","-33.91621","39.00025","92.2","13.3","Sat-AIS",
"2018-08-13 19:03:34Z","-33.91621","39.00025","92.2","13.3","Sat-AIS",
"2018-08-13 19:03:34Z","-33.91621","39.00025","92.2","13.3","Sat-AIS",
"2018-08-13 19:03:24Z","-33.91618","38.99951","91.5","13.2","Sat-AIS",
"2018-08-13 19:02:44Z","-33.91608","38.99657","92.5","13.2","Sat-AIS",
"2018-08-13 19:02:24Z","-33.91604","38.9951","92.6","13.2","Sat-AIS",
"2018-08-13 19:02:14Z","-33.916","38.99436","92.4","13.3","Sat-AIS",
"2018-08-13 19:01:52Z","-33.91594","38.99281","91.6","13.3","Sat-AIS",
"2018-08-13 18:30:32Z","-33.91579","38.85003","87","13.6","Sat-AIS",
"2018-08-13 18:25:12Z","-33.91668","38.82563","87.9","13.6","Sat-AIS",
"2018-08-13 18:12:32Z","-33.91835","38.76887","88.2","13.3","Sat-AIS",
"2018-08-13 17:58:33Z","-33.91944","38.70702","89.5","13.2","Sat-AIS",
"2018-08-13 17:57:32Z","-33.91953","38.70263","89.5","13.2","Sat-AIS",
"2018-08-13 17:57:02Z","-33.91957","38.70043","88.3","13.1","Sat-AIS",
"2018-08-13 17:57:02Z","-33.91957","38.70043","88.3","13.1","Sat-AIS",
"2018-08-13 17:57:02Z","-33.91957","38.70043","88.3","13.1","Sat-AIS",
"2018-08-13 17:56:33Z","-33.91961","38.69824","88.8","13.2","Sat-AIS",
"2018-08-13 17:56:32Z","-33.91961","38.69824","88.8","13.2","Sat-AIS",
"2018-08-13 17:55:32Z","-33.91968","38.69385","87.9","13.1","Sat-AIS",
"2018-08-13 17:55:32Z","-33.91968","38.69385","87.9","13.1","Sat-AIS",
"2018-08-13 17:55:22Z","-33.9197","38.6932","89.5","13.1","Sat-AIS",
"2018-08-13 17:54:32Z","-33.91974","38.68949","91.1","13.1","Sat-AIS",
"2018-08-13 17:54:22Z","-33.91973","38.68883","88.8","13","Sat-AIS",
"2018-08-13 17:54:22Z","-33.91973","38.68883","88.8","13","Sat-AIS",
"2018-08-13 17:54:02Z","-33.91972","38.68737","90.4","13","Sat-AIS",
"2018-08-13 17:53:52Z","-33.91972","38.68664","89.7","13.1","Sat-AIS",
"2018-08-13 17:53:31Z","-33.91972","38.68511","89.1","13","Sat-AIS",
"2018-08-13 17:53:22Z","-33.91973","38.68445","90.5","13.1","Sat-AIS",
"2018-08-13 17:53:22Z","-33.91973","38.68445","90.5","13.1","Sat-AIS",
"2018-08-13 17:53:22Z","-33.91973","38.68445","90.5","13.1","Sat-AIS",
"2018-08-13 17:50:14Z","-33.91983","38.67059","89","13.1","Sat-AIS",
"2018-08-13 17:18:13Z","-33.91585","38.53085","96.1","13.1","Sat-AIS",
"2018-08-13 17:17:23Z","-33.91559","38.52729","92.6","13","Sat-AIS",
"2018-08-13 16:52:23Z","-33.91275","38.41919","89.7","12.9","Sat-AIS",
"2018-08-13 16:28:51Z","-33.91502","38.31667","87.8","13","Sat-AIS",
"2018-08-13 16:28:51Z","-33.91502","38.31667","87.8","13","Sat-AIS",
"2018-08-13 16:27:11Z","-33.9152","38.30951","87.4","13","Sat-AIS",
"2018-08-13 16:26:51Z","-33.91524","38.30799","88.6","13","Sat-AIS",
"2018-08-13 16:26:51Z","-33.91524","38.30799","88.6","13","Sat-AIS",
"2018-08-13 16:26:11Z","-33.9153","38.30518","87.3","13","Sat-AIS",
"2018-08-13 16:26:11Z","-33.9153","38.30518","87.3","13","Sat-AIS",
"2018-08-13 16:24:01Z","-33.91552","38.29573","89.1","12.8","Sat-AIS",
"2018-08-13 16:24:00Z","-33.91552","38.29573","89.1","12.8","Sat-AIS",
"2018-08-13 16:23:51Z","-33.91553","38.29501","89.2","12.9","Sat-AIS",
"2018-08-13 16:23:50Z","-33.91553","38.29501","89.2","12.9","Sat-AIS",
"2018-08-13 16:23:41Z","-33.91554","38.29437","88.7","12.9","Sat-AIS",
"2018-08-13 16:23:22Z","-33.91555","38.29301","88.9","12.9","Sat-AIS",
"2018-08-13 16:23:22Z","-33.91555","38.29301","88.9","12.9","Sat-AIS",
"2018-08-13 16:23:11Z","-33.91557","38.29222","89.4","13","Sat-AIS",
"2018-08-13 16:23:11Z","-33.91557","38.29222","89.4","13","Sat-AIS",
"2018-08-13 16:23:11Z","-33.91557","38.29222","89.4","13","Sat-AIS",
"2018-08-13 16:23:01Z","-33.91557","38.29143","89.4","12.8","Sat-AIS",
"2018-08-13 16:23:00Z","-33.91557","38.29143","89.4","12.8","Sat-AIS",
"2018-08-13 16:22:51Z","-33.91557","38.29073","89.1","13","Sat-AIS",
"2018-08-13 16:22:50Z","-33.91557","38.29073","89.1","13","Sat-AIS",
"2018-08-13 16:22:42Z","-33.91559","38.29007","89.4","12.7","Sat-AIS",
"2018-08-13 16:22:41Z","-33.91559","38.29007","89.4","12.7","Sat-AIS",
"2018-08-13 16:22:31Z","-33.91559","38.28936","87.9","12.9","Sat-AIS",
"2018-08-13 16:22:31Z","-33.91559","38.28936","87.9","12.9","Sat-AIS",
"2018-08-13 16:22:22Z","-33.91562","38.28871","89.8","12.7","Sat-AIS",
"2018-08-13 16:22:22Z","-33.91562","38.28871","89.8","12.7","Sat-AIS",
"2018-08-13 16:22:12Z","-33.91561","38.28793","88","12.9","Sat-AIS",
"2018-08-13 16:22:12Z","-33.91561","38.28793","88","12.9","Sat-AIS",
"2018-08-13 16:22:11Z","-33.91561","38.28793","88","12.9","Sat-AIS",
"2018-08-13 16:22:11Z","-33.91561","38.28793","88","12.9","Sat-AIS",
"2018-08-13 16:21:33Z","-33.91565","38.28507","87.9","12.7","Sat-AIS",
"2018-08-13 16:21:32Z","-33.91565","38.28507","87.9","12.7","Sat-AIS",
"2018-08-13 16:21:32Z","-33.91565","38.28507","87.9","12.7","Sat-AIS",
"2018-08-13 16:21:32Z","-33.91565","38.28507","87.9","12.7","Sat-AIS",
"2018-08-13 16:21:32Z","-33.91565","38.28507","87.9","12.7","Sat-AIS",
"2018-08-13 16:21:32Z","-33.91565","38.28507","87.9","12.7","Sat-AIS",
"2018-08-13 16:21:22Z","-33.91567","38.28442","89.8","12.9","Sat-AIS",
"2018-08-13 16:21:12Z","-33.91567","38.28363","88.1","12.7","Sat-AIS",
"2018-08-13 16:21:12Z","-33.91567","38.28363","88.1","12.7","Sat-AIS",
"2018-08-13 16:20:51Z","-33.91572","38.28214","90.2","12.8","Sat-AIS",
"2018-08-13 16:20:51Z","-33.91572","38.28214","90.2","12.8","Sat-AIS",
"2018-08-13 16:20:50Z","-33.91572","38.28214","90.2","12.8","Sat-AIS",
"2018-08-13 16:20:22Z","-33.91573","38.28013","88.7","12.9","Sat-AIS",
"2018-08-13 16:20:22Z","-33.91573","38.28013","88.7","12.9","Sat-AIS",
"2018-08-13 16:20:12Z","-33.91575","38.27934","90.1","12.7","Sat-AIS",
"2018-08-13 16:20:11Z","-33.91575","38.27934","90.1","12.7","Sat-AIS",
"2018-08-13 16:20:11Z","-33.91575","38.27934","90.1","12.7","Sat-AIS",
"2018-08-13 16:19:42Z","-33.91577","38.27719","88.3","12.8","Sat-AIS",
"2018-08-13 16:19:23Z","-33.91579","38.27583","88.4","12.9","Sat-AIS",
"2018-08-13 16:19:23Z","-33.91579","38.27583","88.4","12.9","Sat-AIS",
"2018-08-13 16:19:22Z","-33.91579","38.27583","88.4","12.9","Sat-AIS",
"2018-08-13 16:19:01Z","-33.91583","38.27427","88.9","12.7","Sat-AIS",
"2018-08-13 16:19:01Z","-33.91583","38.27427","88.9","12.7","Sat-AIS",
"2018-08-13 16:18:51Z","-33.91584","38.27356","89.1","12.7","Sat-AIS",
"2018-08-13 16:18:50Z","-33.91584","38.27356","89.1","12.7","Sat-AIS",
"2018-08-13 16:18:42Z","-33.91585","38.27292","88.4","12.7","Sat-AIS",
"2018-08-13 16:18:42Z","-33.91585","38.27292","88.4","12.7","Sat-AIS",
"2018-08-13 16:18:41Z","-33.91585","38.27292","88.4","12.7","Sat-AIS",
"2018-08-13 16:18:12Z","-33.91589","38.27079","88.6","12.8","Sat-AIS",
"2018-08-13 16:17:51Z","-33.91593","38.2693","88.7","12.7","Sat-AIS",
"2018-08-13 16:17:50Z","-33.91593","38.2693","88.7","12.7","Sat-AIS",
"2018-08-13 16:17:50Z","-33.91593","38.2693","88.7","12.7","Sat-AIS",
"2018-08-13 16:17:50Z","-33.91593","38.2693","88.7","12.7","Sat-AIS",
"2018-08-13 16:17:23Z","-33.91595","38.26731","88","12.6","Sat-AIS",
"2018-08-13 16:17:22Z","-33.91595","38.26731","88","12.6","Sat-AIS",
"2018-08-13 16:17:22Z","-33.91595","38.26731","88","12.6","Sat-AIS",
"2018-08-13 16:17:22Z","-33.91595","38.26731","88","12.6","Sat-AIS",
"2018-08-13 16:17:12Z","-33.91596","38.26654","89.4","12.8","Sat-AIS",
"2018-08-13 16:17:12Z","-33.91596","38.26654","89.4","12.8","Sat-AIS",
"2018-08-13 16:17:11Z","-33.91596","38.26654","89.4","12.8","Sat-AIS",
"2018-08-13 16:16:01Z","-33.916","38.26151","90.7","12.6","Sat-AIS",
"2018-08-13 16:16:01Z","-33.916","38.26151","90.7","12.6","Sat-AIS",
"2018-08-13 16:16:00Z","-33.916","38.26151","90.7","12.6","Sat-AIS",
"2018-08-13 16:14:03Z","-33.91605","38.25319","88.2","12.6","Sat-AIS",
"2018-08-13 16:14:02Z","-33.91605","38.25319","88.2","12.6","Sat-AIS",
"2018-08-13 16:12:33Z","-33.91614","38.24685","88","12.5","Sat-AIS",
"2018-08-13 16:11:43Z","-33.9162","38.24325","87.7","12.6","Sat-AIS",
"2018-08-13 16:11:21Z","-33.91623","38.24185","88.7","12.5","Sat-AIS",
"2018-08-13 16:07:12Z","-33.91633","38.22429","91.3","12.6","Sat-AIS",
"2018-08-13 15:41:43Z","-33.91649","38.11771","90.1","12.4","Sat-AIS",
"2018-08-13 15:35:53Z","-33.91642","38.09346","91","12.4","Sat-AIS",
"2018-08-13 15:33:14Z","-33.91627","38.08252","91.2","12.5","Sat-AIS",
"2018-08-13 15:04:24Z","-33.91583","37.96264","91.3","12.2","Sat-AIS",
"2018-08-13 15:00:03Z","-33.91594","37.94489","88.6","12.1","Sat-AIS",
"2018-08-13 14:32:44Z","-33.91739","37.83453","89.5","11.8","Sat-AIS",
"2018-08-13 14:26:54Z","-33.91763","37.81146","89.9","11.8","Sat-AIS",
"2018-08-13 14:24:54Z","-33.91773","37.80367","89.5","11.7","Sat-AIS",
"2018-08-13 14:21:33Z","-33.91782","37.79051","90","11.6","Sat-AIS",
"2018-08-13 14:19:44Z","-33.91789","37.78341","89.3","11.6","Sat-AIS",
"2018-08-13 14:19:44Z","-33.91789","37.78341","89.3","11.6","Sat-AIS",
"2018-08-13 13:53:24Z","-33.91843","37.68174","89.5","11.6","Sat-AIS",
"2018-08-13 13:53:04Z","-33.91843","37.68038","89.9","11.6","Sat-AIS",
"2018-08-13 13:46:43Z","-33.91822","37.65559","92","11.6","Sat-AIS",
"2018-08-13 13:45:13Z","-33.91812","37.64975","92.1","11.7","Sat-AIS",
"2018-08-13 13:23:03Z","-33.91729","37.56255","89.3","11.8","Sat-AIS",
"2018-08-13 13:18:44Z","-33.91722","37.5455","89.9","11.9","Sat-AIS",
"2018-08-13 13:17:44Z","-33.91717","37.54154","90.7","11.8","Sat-AIS",
"2018-08-13 13:13:14Z","-33.91703","37.52383","88.2","11.9","Sat-AIS",
"2018-08-13 13:12:34Z","-33.91705","37.52112","88.8","11.8","Sat-AIS",
"2018-08-13 12:49:13Z","-33.91656","37.42833","92.1","11.9","Sat-AIS",
"2018-08-13 12:44:34Z","-33.91638","37.40968","91","12.1","Sat-AIS",
"2018-08-13 12:40:03Z","-33.91564","37.39147","93.1","12.3","Sat-AIS",
"2018-08-13 12:40:03Z","-33.91564","37.39147","93.1","12.3","Sat-AIS",
"2018-08-13 12:39:24Z","-33.91556","37.38876","89","12.2","Sat-AIS",
"2018-08-13 12:33:01Z","-33.91593","37.36271","89.2","12.3","Sat-AIS",
"2018-08-13 12:32:31Z","-33.91595","37.36065","88.6","12.2","Sat-AIS",
"2018-08-13 12:32:22Z","-33.91596","37.36004","88.1","12.3","Sat-AIS",
"2018-08-13 12:31:22Z","-33.91603","37.35594","90.3","12.3","Sat-AIS",
"2018-08-13 12:31:12Z","-33.91604","37.35519","90.1","12.3","Sat-AIS",
"2018-08-13 12:31:00Z","-33.91604","37.35444","89.4","12.1","Sat-AIS",
"2018-08-13 12:30:52Z","-33.91605","37.35389","90.1","12.4","Sat-AIS",
"2018-08-13 12:30:52Z","-33.91605","37.35389","90.1","12.4","Sat-AIS",
"2018-08-13 12:30:22Z","-33.91608","37.35185","90.1","12.2","Sat-AIS",
"2018-08-13 12:29:12Z","-33.91613","37.347","88.5","12.2","Sat-AIS",
"2018-08-13 12:29:00Z","-33.91614","37.34626","89.3","12.3","Sat-AIS",
"2018-08-13 12:25:51Z","-33.91632","37.33336","88.9","12.3","Sat-AIS",
"2018-08-13 12:06:43Z","-33.91676","37.25575","89.4","12","Sat-AIS",
"2018-08-13 12:05:03Z","-33.91678","37.24905","90.5","11.9","Sat-AIS",
"2018-08-13 12:01:07Z","-33.91692","37.23364","88.6","12","Sat-AIS",
"2018-08-13 12:00:56Z","-33.91692","37.23293","88.5","12","Sat-AIS",
"2018-08-13 12:00:46Z","-33.91694","37.23219","89","12","Sat-AIS",
"2018-08-13 12:00:37Z","-33.91698","37.23161","87.9","12","Sat-AIS",
"2018-08-13 12:00:27Z","-33.91697","37.23096","87.6","12","Sat-AIS",
"2018-08-13 12:00:16Z","-33.917","37.23019","87.3","12","Sat-AIS",
"2018-08-13 11:59:46Z","-33.91705","37.22821","87.8","12.1","Sat-AIS",
"2018-08-13 11:59:37Z","-33.91707","37.2276","90","12","Sat-AIS",
"2018-08-13 11:59:27Z","-33.91707","37.22694","88.2","12.1","Sat-AIS",
"2018-08-13 11:57:57Z","-33.91719","37.22088","87.6","12.1","Sat-AIS",
"2018-08-13 11:57:37Z","-33.91718","37.21952","88","12","Sat-AIS",
"2018-08-13 11:54:27Z","-33.91744","37.20682","88.5","12","Sat-AIS",
"2018-08-13 11:53:56Z","-33.9175","37.20475","88","12","Sat-AIS",
"2018-08-13 11:53:07Z","-33.91758","37.20147","89.3","11.9","Sat-AIS",
"2018-08-13 11:51:56Z","-33.91765","37.19648","86.9","12","Sat-AIS",
"2018-08-13 11:33:44Z","-33.91719","37.12326","91.8","12.1","Sat-AIS",
"2018-08-13 11:33:34Z","-33.91718","37.12251","89","12","Sat-AIS",
"2018-08-13 11:28:13Z","-33.91705","37.10087","90.8","12.1","Sat-AIS",
"2018-08-13 11:28:13Z","-33.91705","37.10087","90.8","12.1","Sat-AIS",
"2018-08-13 11:28:04Z","-33.91699","37.10029","90.3","12","Sat-AIS",
"2018-08-13 10:59:34Z","-33.91604","36.98521","91.2","11.8","Sat-AIS",
"2018-08-13 10:57:23Z","-33.91593","36.97612","90","12","Sat-AIS",
"2018-08-13 10:53:44Z","-33.91583","36.96177","88.9","12.1","Sat-AIS",
"2018-08-13 10:53:44Z","-33.91583","36.96177","88.9","12.1","Sat-AIS",
"2018-08-13 10:52:11Z","-33.91581","36.95565","87.7","11.9","Sat-AIS",
"2018-08-13 10:51:11Z","-33.91592","36.95166","90.1","11.9","Sat-AIS",
"2018-08-13 10:50:01Z","-33.91593","36.94704","89.8","12","Sat-AIS",
"2018-08-13 10:49:22Z","-33.91592","36.94435","89.7","11.9","Sat-AIS",
"2018-08-13 10:49:22Z","-33.91592","36.94435","89.7","11.9","Sat-AIS",
"2018-08-13 10:49:11Z","-33.91592","36.94362","90.8","11.9","Sat-AIS",
"2018-08-13 10:49:01Z","-33.91586","36.94299","89","12","Sat-AIS",
"2018-08-13 10:48:24Z","-33.91591","36.94035","90.4","12","Sat-AIS",
"2018-08-13 10:48:01Z","-33.9159","36.93901","89.4","12","Sat-AIS",
"2018-08-13 10:48:01Z","-33.9159","36.93901","89.4","12","Sat-AIS",
"2018-08-13 10:48:01Z","-33.9159","36.93901","89.4","12","Sat-AIS",
"2018-08-13 10:47:22Z","-33.91587","36.93636","89.3","12","Sat-AIS",
"2018-08-13 10:47:01Z","-33.91586","36.93503","88.6","11.8","Sat-AIS",
"2018-08-13 10:35:23Z","-33.91571","36.88821","90.5","12","Sat-AIS",
"2018-08-13 10:35:02Z","-33.91575","36.88652","87.1","12","Sat-AIS",
"2018-08-13 10:34:43Z","-33.91574","36.88544","90","12","Sat-AIS",
"2018-08-13 10:25:27Z","-33.9157","36.84863","91.2","12","Sat-AIS",
"2018-08-13 10:25:16Z","-33.91569","36.8479","91.3","12","Sat-AIS",
"2018-08-13 10:25:07Z","-33.91569","36.84736","90.8","11.8","Sat-AIS",
"2018-08-13 10:24:47Z","-33.91569","36.84597","90.9","11.9","Sat-AIS",
"2018-08-13 10:24:16Z","-33.91567","36.84391","90.6","11.9","Sat-AIS",
"2018-08-13 10:23:54Z","-33.91565","36.842","91.5","12","Sat-AIS",
"2018-08-13 10:23:37Z","-33.91564","36.84132","89.8","11.8","Sat-AIS",
"2018-08-13 10:23:27Z","-33.91564","36.84066","91.2","12","Sat-AIS",
"2018-08-13 10:23:07Z","-33.91563","36.83939","90.3","12","Sat-AIS",
"2018-08-13 10:22:37Z","-33.91562","36.83734","91.2","11.9","Sat-AIS",
"2018-08-13 10:22:07Z","-33.91562","36.83536","88.9","12","Sat-AIS",
"2018-08-13 10:20:37Z","-33.9156","36.82926","88.2","11.9","Sat-AIS",
"2018-08-13 10:20:26Z","-33.91562","36.82853","91.1","12.1","Sat-AIS",
"2018-08-13 10:19:26Z","-33.91557","36.82449","90.9","11.8","Sat-AIS",
"2018-08-13 10:19:07Z","-33.91555","36.82329","91.1","11.8","Sat-AIS",
"2018-08-13 10:18:43Z","-33.91558","36.82123","90.9","12","Sat-AIS",
"2018-08-13 10:18:26Z","-33.91557","36.82049","89.6","11.9","Sat-AIS",
"2018-08-13 10:18:17Z","-33.91554","36.81982","90.3","12","Sat-AIS",
"2018-08-13 10:17:46Z","-33.91555","36.81782","90.1","12","Sat-AIS",
"2018-08-13 10:16:56Z","-33.91554","36.81448","91","12","Sat-AIS",
"2018-08-13 10:15:06Z","-33.91551","36.80707","89.8","11.8","Sat-AIS",
"2018-08-13 10:14:56Z","-33.91551","36.80648","91.8","12","Sat-AIS",
"2018-08-13 10:14:46Z","-33.91548","36.80581","89.2","11.8","Sat-AIS",
"2018-08-13 09:50:13Z","-33.91523","36.70741","88.1","11.7","Sat-AIS",
"2018-08-13 09:46:53Z","-33.9152","36.69417","91.5","11.9","Sat-AIS",
"2018-08-13 09:44:53Z","-33.91512","36.68624","90.2","11.8","Sat-AIS",
"2018-08-13 09:40:43Z","-33.91501","36.66975","88.2","11.7","Sat-AIS",
"2018-08-13 09:12:03Z","-33.91818","36.5568","88.5","12","Sat-AIS",
"2018-08-13 09:08:33Z","-33.91856","36.54265","88.7","12.1","Sat-AIS",
"2018-08-13 09:08:02Z","-33.91857","36.54067","88.9","12.2","Sat-AIS",
"2018-08-13 09:07:32Z","-33.91866","36.53857","88.7","12.1","Sat-AIS",
"2018-08-13 09:07:02Z","-33.91869","36.53654","87.7","12.1","Sat-AIS",
"2018-08-13 09:06:22Z","-33.91874","36.53384","87.5","12","Sat-AIS",
"2018-08-13 09:05:21Z","-33.91882","36.52982","88","11.9","Sat-AIS",
"2018-08-13 09:05:02Z","-33.91885","36.52846","87.8","12","Sat-AIS",
"2018-08-13 09:04:43Z","-33.91888","36.5272","90.2","12","Sat-AIS",
"2018-08-13 09:04:43Z","-33.91888","36.5272","90.2","12","Sat-AIS",
"2018-08-13 09:04:43Z","-33.91888","36.5272","90.2","12","Sat-AIS",
"2018-08-13 09:04:43Z","-33.91888","36.5272","90.2","12","Sat-AIS",
"2018-08-13 09:03:43Z","-33.91892","36.52316","88.5","12","Sat-AIS",
"2018-08-13 09:03:21Z","-33.91894","36.52177","88.6","12","Sat-AIS",
"2018-08-13 09:03:12Z","-33.91893","36.52116","90.1","12","Sat-AIS",
"2018-08-13 09:03:02Z","-33.91895","36.52041","89.2","11.9","Sat-AIS",
"2018-08-13 09:02:22Z","-33.91897","36.51777","89.3","12","Sat-AIS",
"2018-08-13 09:02:21Z","-33.91897","36.51777","89.3","12","Sat-AIS",
"2018-08-13 09:02:12Z","-33.91897","36.51717","90.4","12.1","Sat-AIS",
"2018-08-13 09:00:43Z","-33.91895","36.51111","91.9","12","Sat-AIS",
"2018-08-13 08:59:21Z","-33.91887","36.50571","89.5","12","Sat-AIS",
"2018-08-13 08:58:21Z","-33.9189","36.50167","92.1","12.1","Sat-AIS",
"2018-08-13 08:57:13Z","-33.91895","36.49705","89.6","12.1","Sat-AIS",
"2018-08-13 08:56:42Z","-33.91896","36.49495","87.7","11.9","Sat-AIS",
"2018-08-13 08:56:31Z","-33.91897","36.49429","89.7","12.1","Sat-AIS",
"2018-08-13 08:56:23Z","-33.91897","36.49368","89","12.1","Sat-AIS",
"2018-08-13 08:56:13Z","-33.91897","36.49301","87.8","12.1","Sat-AIS",
"2018-08-13 08:37:43Z","-33.91852","36.41864","91.3","11.9","Sat-AIS",
"2018-08-13 08:36:43Z","-33.91848","36.41466","90.1","11.9","Sat-AIS",
"2018-08-13 08:31:43Z","-33.91825","36.39475","87.8","11.9","Sat-AIS",
"2018-08-13 08:26:43Z","-33.91818","36.37485","90.4","11.9","Sat-AIS",
"2018-08-13 08:03:32Z","-33.91518","36.28103","89.6","12.3","Sat-AIS",
"2018-08-13 08:01:43Z","-33.91526","36.27349","86.7","12.4","Sat-AIS",
"2018-08-13 07:57:03Z","-33.91603","36.25434","89.5","12.3","Sat-AIS",
"2018-08-13 07:56:04Z","-33.91604","36.25021","88.4","12.3","Sat-AIS",
"2018-08-13 07:51:03Z","-33.91658","36.22948","87.6","12.4","Sat-AIS",
"2018-08-13 07:31:32Z","-33.9185","36.14768","88.1","12.8","Sat-AIS",
"2018-08-13 07:31:23Z","-33.91852","36.14702","87.7","12.5","Sat-AIS",
"2018-08-13 07:30:02Z","-33.91857","36.14129","90.7","12.5","Sat-AIS",
"2018-08-13 07:29:33Z","-33.91863","36.13922","87.9","12.6","Sat-AIS",
"2018-08-13 07:29:32Z","-33.91863","36.13922","87.9","12.6","Sat-AIS",
"2018-08-13 07:29:23Z","-33.91865","36.13862","90.9","12.6","Sat-AIS",
"2018-08-13 07:28:23Z","-33.91867","36.13448","89.9","12.6","Sat-AIS",
"2018-08-13 07:28:03Z","-33.91869","36.133","88.8","12.5","Sat-AIS",
"2018-08-13 07:27:32Z","-33.91875","36.13085","89.7","12.7","Sat-AIS",
"2018-08-13 07:26:43Z","-33.91877","36.12738","88.4","12.5","Sat-AIS",
"2018-08-13 07:26:23Z","-33.91879","36.12598","89","12.5","Sat-AIS",
"2018-08-13 07:25:52Z","-33.9188","36.12381","90","12.5","Sat-AIS",
"2018-08-13 07:25:42Z","-33.91879","36.12318","89","12.5","Sat-AIS",
"2018-08-13 07:25:23Z","-33.9188","36.12178","88.4","12.5","Sat-AIS",
"2018-08-13 07:24:52Z","-33.91885","36.11962","90.9","12.4","Sat-AIS",
"2018-08-13 07:24:42Z","-33.91884","36.119","88.9","12.6","Sat-AIS",
"2018-08-13 07:24:23Z","-33.91885","36.11758","88.9","12.6","Sat-AIS",
"2018-08-13 07:23:42Z","-33.91888","36.11472","88.3","12.6","Sat-AIS",
"2018-08-13 07:23:33Z","-33.9189","36.11416","90.3","12.4","Sat-AIS",
"2018-08-13 07:23:33Z","-33.9189","36.11416","90.3","12.4","Sat-AIS",
"2018-08-13 07:23:33Z","-33.9189","36.11416","90.3","12.4","Sat-AIS",
"2018-08-13 07:23:33Z","-33.9189","36.11416","90.3","12.4","Sat-AIS",
