"MMSI","IMO","IR","Ship Name","Call Sign",
"372251000","9325037","N/A","COSMERRY LAKE","3EHV",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 06:11:37Z","51.9681","4.06852","359.5","N/A","T-AIS",
"2018-08-13 06:11:02Z","51.96865","4.07019","273.6","N/A","T-AIS",
"2018-08-13 06:05:37Z","51.9681","4.06852","359.5","N/A","T-AIS",
"2018-08-13 06:02:03Z","51.96866","4.07019","29","N/A","T-AIS",
"2018-08-13 05:59:37Z","51.9681","4.06852","359.5","N/A","T-AIS",
"2018-08-13 05:56:02Z","51.96866","4.07017","242.6","N/A","T-AIS",
"2018-08-13 05:53:37Z","51.9681","4.06852","359.5","N/A","T-AIS",
"2018-08-13 05:50:02Z","51.96867","4.07017","287.6","N/A","T-AIS",
"2018-08-13 05:47:37Z","51.9681","4.06852","359.5","N/A","T-AIS",
"2018-08-13 05:41:37Z","51.96811","4.06852","359.5","N/A","T-AIS",
"2018-08-13 05:41:02Z","51.96866","4.0702","283.3","N/A","T-AIS",
"2018-08-13 05:35:37Z","51.96811","4.06852","359.5","N/A","T-AIS",
"2018-08-13 05:29:34Z","51.96811","4.06851","359.5","N/A","T-AIS",
"2018-08-13 05:23:34Z","51.96812","4.06851","359.5","N/A","T-AIS",
"2018-08-13 05:20:03Z","51.96866","4.07019","138.9","0.1","T-AIS",
"2018-08-13 05:17:34Z","51.96812","4.0685","359.5","N/A","T-AIS",
"2018-08-13 05:14:01Z","51.96867","4.07019","294.4","N/A","T-AIS",
"2018-08-13 05:11:34Z","51.96812","4.0685","359.5","N/A","T-AIS",
"2018-08-13 05:08:01Z","51.96866","4.07018","108.1","N/A","T-AIS",
"2018-08-13 05:05:34Z","51.96812","4.0685","359.5","N/A","T-AIS",
"2018-08-13 04:59:34Z","51.96812","4.0685","359.5","N/A","T-AIS",
"2018-08-13 04:59:02Z","51.96866","4.07018","134.7","N/A","T-AIS",
"2018-08-13 04:53:34Z","51.96812","4.0685","359.5","N/A","T-AIS",
"2018-08-13 04:47:34Z","51.96812","4.06852","359.5","N/A","T-AIS",
"2018-08-13 04:47:01Z","51.96866","4.07019","153","N/A","T-AIS",
"2018-08-13 04:41:34Z","51.96812","4.06853","359.5","N/A","T-AIS",
"2018-08-13 04:38:01Z","51.96867","4.07017","287.6","N/A","T-AIS",
"2018-08-13 04:35:34Z","51.96812","4.06856","359.5","N/A","T-AIS",
"2018-08-13 04:29:34Z","51.96811","4.06859","359.5","N/A","T-AIS",
"2018-08-13 04:29:02Z","51.96866","4.07017","178.7","0.1","T-AIS",
"2018-08-13 04:23:34Z","51.96811","4.06866","359.5","N/A","T-AIS",
"2018-08-13 04:17:34Z","51.9681","4.06869","359.5","N/A","T-AIS",
"2018-08-13 04:11:34Z","51.96806","4.06857","359.5","N/A","T-AIS",
"2018-08-13 04:11:02Z","51.96867","4.07019","158.5","N/A","T-AIS",
"2018-08-13 04:05:34Z","51.96805","4.06857","359.5","N/A","T-AIS",
"2018-08-13 04:05:02Z","51.96868","4.07017","14.8","N/A","T-AIS",
"2018-08-13 03:59:34Z","51.96804","4.06858","359.5","N/A","T-AIS",
"2018-08-13 03:59:02Z","51.96866","4.07018","175.6","N/A","T-AIS",
"2018-08-13 03:53:34Z","51.96813","4.06881","359.5","N/A","T-AIS",
"2018-08-13 03:53:01Z","51.96866","4.07017","294.8","N/A","T-AIS",
"2018-08-13 03:47:34Z","51.96803","4.06859","359.5","N/A","T-AIS",
"2018-08-13 03:47:01Z","51.96866","4.07018","224.8","0.1","T-AIS",
"2018-08-13 03:41:34Z","51.96804","4.06859","359.5","N/A","T-AIS",
"2018-08-13 03:35:34Z","51.96805","4.06856","359.5","N/A","T-AIS",
"2018-08-13 03:35:01Z","51.96867","4.07018","313.9","N/A","T-AIS",
"2018-08-13 03:29:34Z","51.96806","4.06856","359.5","N/A","T-AIS",
"2018-08-13 03:23:34Z","51.96807","4.06855","359.5","N/A","T-AIS",
"2018-08-13 03:17:34Z","51.96808","4.06855","359.5","N/A","T-AIS",
"2018-08-13 03:17:02Z","51.96866","4.07015","135.3","N/A","T-AIS",
"2018-08-13 03:11:34Z","51.9681","4.06854","359.5","N/A","T-AIS",
"2018-08-13 03:11:02Z","51.96865","4.07014","230.7","0.1","T-AIS",
"2018-08-13 03:05:34Z","51.96811","4.06854","359.5","N/A","T-AIS",
"2018-08-13 02:59:34Z","51.96812","4.06854","359.5","N/A","T-AIS",
"2018-08-13 02:59:02Z","51.96866","4.07016","196.5","N/A","T-AIS",
"2018-08-13 02:53:34Z","51.96813","4.06855","359.5","N/A","T-AIS",
"2018-08-13 02:53:01Z","51.96867","4.07015","178.7","N/A","T-AIS",
"2018-08-13 02:47:34Z","51.96814","4.06857","359.5","N/A","T-AIS",
"2018-08-13 02:47:01Z","51.96866","4.07017","134.1","N/A","T-AIS",
"2018-08-13 02:41:34Z","51.96815","4.06859","359.5","N/A","T-AIS",
"2018-08-13 02:38:02Z","51.96867","4.07016","209.2","N/A","T-AIS",
"2018-08-13 02:35:34Z","51.96816","4.06861","359.5","N/A","T-AIS",
"2018-08-13 02:32:02Z","51.96867","4.07019","216.4","N/A","T-AIS",
"2018-08-13 02:29:34Z","51.96816","4.06862","359.5","N/A","T-AIS",
"2018-08-13 02:23:34Z","51.96816","4.06863","359.5","N/A","T-AIS",
"2018-08-13 02:20:01Z","51.96867","4.07016","171.6","N/A","T-AIS",
"2018-08-13 02:17:34Z","51.96814","4.06865","359.5","N/A","T-AIS",
"2018-08-13 02:11:34Z","51.96811","4.06868","359.5","N/A","T-AIS",
"2018-08-13 02:11:01Z","51.96865","4.07016","294.1","0.2","T-AIS",
"2018-08-13 02:05:34Z","51.96808","4.06872","359.5","N/A","T-AIS",
"2018-08-13 02:05:01Z","51.96867","4.07016","237.4","0.1","T-AIS",
"2018-08-13 01:59:34Z","51.96813","4.06853","359.5","N/A","T-AIS",
"2018-08-13 01:56:01Z","51.96866","4.07019","171.6","N/A","T-AIS",
"2018-08-13 01:53:31Z","51.96813","4.06854","359.5","N/A","T-AIS",
"2018-08-13 01:50:01Z","51.96867","4.07016","89.7","N/A","T-AIS",
"2018-08-13 01:47:31Z","51.96811","4.06858","359.5","N/A","T-AIS",
"2018-08-13 01:44:01Z","51.96867","4.07018","269.6","N/A","T-AIS",
"2018-08-13 01:41:31Z","51.96808","4.06861","359.5","N/A","T-AIS",
"2018-08-13 01:35:31Z","51.96806","4.06863","359.5","N/A","T-AIS",
"2018-08-13 01:35:01Z","51.96867","4.07018","153","N/A","T-AIS",
"2018-08-13 01:29:31Z","51.96812","4.0685","359.5","N/A","T-AIS",
"2018-08-13 01:29:01Z","51.96865","4.07017","171.4","N/A","T-AIS",
"2018-08-13 01:23:31Z","51.96812","4.06851","359.5","N/A","T-AIS",
"2018-08-13 01:20:01Z","51.96867","4.07017","115.1","0.1","T-AIS",
"2018-08-13 01:17:31Z","51.96811","4.06851","359.5","N/A","T-AIS",
"2018-08-13 01:14:01Z","51.96867","4.07018","152.8","N/A","T-AIS",
"2018-08-13 01:11:31Z","51.96811","4.06851","359.5","N/A","T-AIS",
"2018-08-13 01:05:31Z","51.96811","4.06851","359.5","N/A","T-AIS",
"2018-08-13 01:05:03Z","51.96867","4.07018","306.3","N/A","T-AIS",
"2018-08-13 00:59:31Z","51.9681","4.06851","359.5","N/A","T-AIS",
"2018-08-13 00:53:31Z","51.9681","4.06851","359.5","N/A","T-AIS",
"2018-08-13 00:47:31Z","51.96809","4.06851","359.5","N/A","T-AIS",
"2018-08-13 00:41:31Z","51.96809","4.06852","359.5","N/A","T-AIS",
"2018-08-13 00:35:31Z","51.9681","4.06852","359.5","N/A","T-AIS",
"2018-08-13 00:32:02Z","51.96865","4.07018","126.1","N/A","T-AIS",
"2018-08-13 00:29:31Z","51.96809","4.06853","359.5","N/A","T-AIS",
"2018-08-13 00:26:02Z","51.96866","4.07017","197.6","N/A","T-AIS",
"2018-08-13 00:23:31Z","51.96809","4.06854","359.5","N/A","T-AIS",
"2018-08-13 00:20:01Z","51.96866","4.07017","197.7","N/A","T-AIS",
"2018-08-13 00:17:31Z","51.96809","4.06855","359.5","N/A","T-AIS",
"2018-08-13 00:11:31Z","51.96809","4.06856","359.5","N/A","T-AIS",
"2018-08-13 00:11:01Z","51.96864","4.07016","179.3","N/A","T-AIS",
"2018-08-13 00:05:31Z","51.96809","4.06858","359.5","N/A","T-AIS",
"2018-08-13 00:05:01Z","51.96864","4.07018","276.4","N/A","T-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"414214000","9723590","N/A","YUAN QIU HU","A8VC8",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 19:54:41Z","26.07192","54.25849","98.8","0.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"356257000","9310654","N/A","AQUARIUS WING","3EAA9",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:20:49Z","13.50295","50.32492","72","14.3","Sat-AIS",
"2018-08-13 22:53:24Z","13.46953","50.21752","71","14.8","Sat-AIS",
"2018-08-13 22:53:00Z","13.469","50.21589","71","14.8","Sat-AIS",
"2018-08-13 22:52:48Z","13.46875","50.21513","71","14.8","Sat-AIS",
"2018-08-13 22:52:30Z","13.46778","50.2122","72","14.9","Sat-AIS",
"2018-08-13 22:50:48Z","13.46617","50.20704","72","14.8","Sat-AIS",
"2018-08-13 22:49:37Z","13.46467","50.20225","71","14.8","Sat-AIS",
"2018-08-13 22:49:24Z","13.4644","50.20144","71","14.8","Sat-AIS",
"2018-08-13 22:45:00Z","13.45833","50.18333","71","7","Sat-AIS",
"2018-08-13 22:39:08Z","13.45092","50.1595","72","14.7","Sat-AIS",
"2018-08-13 22:39:08Z","13.45092","50.1595","72","14.7","Sat-AIS",
"2018-08-13 22:05:07Z","13.40715","50.02388","74","14.9","Sat-AIS",
"2018-08-13 22:04:42Z","13.40687","50.02279","73","14.9","Sat-AIS",
"2018-08-13 21:44:19Z","13.3819","49.93915","72","14.9","Sat-AIS",
"2018-08-13 21:31:19Z","13.36585","49.88648","72","14.9","Sat-AIS",
"2018-08-13 21:05:08Z","13.33267","49.78124","71","14.6","Sat-AIS",
"2018-08-13 20:56:38Z","13.3217","49.7474","71","14.6","Sat-AIS",
"2018-08-13 20:30:38Z","13.28852","49.6437","72","14.7","Sat-AIS",
"2018-08-13 19:44:24Z","13.23185","49.46012","72","14.4","Sat-AIS",
"2018-08-13 19:44:12Z","13.23165","49.45945","72","14.4","Sat-AIS",
"2018-08-13 19:44:05Z","13.23152","49.459","72","14.4","Sat-AIS",
"2018-08-13 19:44:05Z","13.23152","49.459","72","14.4","Sat-AIS",
"2018-08-13 19:44:00Z","13.2314","49.4586","72","14.4","Sat-AIS",
"2018-08-13 19:44:00Z","13.2314","49.4586","72","14.4","Sat-AIS",
"2018-08-13 19:44:00Z","13.2314","49.4586","72","14.4","Sat-AIS",
"2018-08-13 19:44:00Z","13.2314","49.4586","72","14.4","Sat-AIS",
"2018-08-13 19:43:47Z","13.23117","49.45782","72","14.4","Sat-AIS",
"2018-08-13 19:43:41Z","13.23105","49.45742","72","14.4","Sat-AIS",
"2018-08-13 19:43:24Z","13.23068","49.45623","72","14.4","Sat-AIS",
"2018-08-13 19:43:24Z","13.23068","49.45623","72","14.4","Sat-AIS",
"2018-08-13 19:43:24Z","13.23068","49.45623","72","14.4","Sat-AIS",
"2018-08-13 19:43:18Z","13.23057","49.45585","72","14.4","Sat-AIS",
"2018-08-13 19:43:12Z","13.23045","49.45545","72","14.4","Sat-AIS",
"2018-08-13 19:43:12Z","13.23045","49.45545","72","14.4","Sat-AIS",
"2018-08-13 19:43:12Z","13.23045","49.45545","72","14.4","Sat-AIS",
"2018-08-13 19:43:00Z","13.2302","49.45467","72","14.4","Sat-AIS",
"2018-08-13 19:42:53Z","13.23008","49.45429","72","14.4","Sat-AIS",
"2018-08-13 19:42:53Z","13.23008","49.45429","72","14.4","Sat-AIS",
"2018-08-13 19:42:53Z","13.23008","49.45429","72","14.4","Sat-AIS",
"2018-08-13 19:42:53Z","13.23008","49.45429","72","14.4","Sat-AIS",
"2018-08-13 19:42:53Z","13.23008","49.45429","72","14.4","Sat-AIS",
"2018-08-13 19:42:18Z","13.22938","49.45198","72","14.4","Sat-AIS",
"2018-08-13 19:42:12Z","13.22927","49.45158","72","14.4","Sat-AIS",
"2018-08-13 19:42:05Z","13.22915","49.45118","72","14.4","Sat-AIS",
"2018-08-13 19:42:00Z","13.22903","49.4508","72","14.4","Sat-AIS",
"2018-08-13 19:41:53Z","13.22892","49.4504","72","14.4","Sat-AIS",
"2018-08-13 19:41:41Z","13.22863","49.44948","72","14.4","Sat-AIS",
"2018-08-13 19:41:18Z","13.2282","49.44803","72","14.4","Sat-AIS",
"2018-08-13 19:41:12Z","13.22807","49.44763","72","14.4","Sat-AIS",
"2018-08-13 19:41:06Z","13.22797","49.44732","72","14.4","Sat-AIS",
"2018-08-13 19:41:00Z","13.22785","49.44692","72","14.4","Sat-AIS",
"2018-08-13 19:39:53Z","13.2265","49.44247","72","14.4","Sat-AIS",
"2018-08-13 19:39:29Z","13.22605","49.44095","72","14.4","Sat-AIS",
"2018-08-13 19:39:24Z","13.22593","49.44055","72","14.4","Sat-AIS",
"2018-08-13 19:39:18Z","13.22582","49.44017","72","14.4","Sat-AIS",
"2018-08-13 19:39:00Z","13.22545","49.43898","72","14.5","Sat-AIS",
"2018-08-13 19:38:41Z","13.22508","49.43782","72","14.5","Sat-AIS",
"2018-08-13 19:38:18Z","13.22457","49.43609","72","14.5","Sat-AIS",
"2018-08-13 19:38:12Z","13.22448","49.43583","72","14.4","Sat-AIS",
"2018-08-13 19:37:00Z","13.22308","49.43113","72","14.5","Sat-AIS",
"2018-08-13 19:36:36Z","13.22257","49.4295","72","14.5","Sat-AIS",
"2018-08-13 19:35:24Z","13.22105","49.42465","72","14.5","Sat-AIS",
"2018-08-13 19:35:24Z","13.22105","49.42465","72","14.5","Sat-AIS",
"2018-08-13 19:35:24Z","13.22105","49.42465","72","14.5","Sat-AIS",
"2018-08-13 19:35:24Z","13.22105","49.42465","72","14.5","Sat-AIS",
"2018-08-13 19:35:24Z","13.22105","49.42465","72","14.5","Sat-AIS",
"2018-08-13 19:34:36Z","13.2201","49.4217","71","14.5","Sat-AIS",
"2018-08-13 17:21:51Z","13.0553","48.90587","71","14.4","Sat-AIS",
"2018-08-13 17:21:39Z","13.055","48.90495","70","14.4","Sat-AIS",
"2018-08-13 17:21:32Z","13.05487","48.90457","70","14.4","Sat-AIS",
"2018-08-13 17:21:26Z","13.05473","48.90418","70","14.4","Sat-AIS",
"2018-08-13 17:21:01Z","13.05333","48.90167","71","7","Sat-AIS",
"2018-08-13 17:21:01Z","13.0542","48.90262","71","14.4","Sat-AIS",
"2018-08-13 17:20:56Z","13.05408","48.90223","70","14.4","Sat-AIS",
"2018-08-13 17:20:44Z","13.05383","48.90152","70","14.4","Sat-AIS",
"2018-08-13 17:20:26Z","13.05343","48.90033","70","14.5","Sat-AIS",
"2018-08-13 17:20:20Z","13.0533","48.89995","70","14.5","Sat-AIS",
"2018-08-13 17:19:32Z","13.0522","48.89683","69","14.5","Sat-AIS",
"2018-08-13 17:19:26Z","13.05205","48.89645","69","14.5","Sat-AIS",
"2018-08-13 17:19:20Z","13.05187","48.89594","69","14.5","Sat-AIS",
"2018-08-13 17:18:01Z","13.05","48.89","70","7","Sat-AIS",
"2018-08-13 17:14:36Z","13.04543","48.87763","70","14.5","Sat-AIS",
"2018-08-13 17:14:36Z","13.04543","48.87763","70","14.5","Sat-AIS",
"2018-08-13 16:51:32Z","13.01213","48.78688","70","14.9","Sat-AIS",
"2018-08-13 16:40:14Z","12.99645","48.74135","71","15","Sat-AIS",
"2018-08-13 16:40:14Z","12.99645","48.74135","71","15","Sat-AIS",
"2018-08-13 16:33:06Z","12.9866","48.71233","71","15.2","Sat-AIS",
"2018-08-13 16:32:58Z","12.985","48.71167","71","7.5","Sat-AIS",
"2018-08-13 16:32:48Z","12.98625","48.71125","71","15.2","Sat-AIS",
"2018-08-13 16:32:42Z","12.98612","48.71084","71","15.2","Sat-AIS",
"2018-08-13 16:32:30Z","12.98583","48.71002","71","15.2","Sat-AIS",
"2018-08-13 16:32:12Z","12.98543","48.70873","71","15.2","Sat-AIS",
"2018-08-13 16:32:12Z","12.98543","48.70873","71","15.2","Sat-AIS",
"2018-08-13 16:32:00Z","12.98515","48.7079","71","15.2","Sat-AIS",
"2018-08-13 16:31:53Z","12.98502","48.7075","71","15.2","Sat-AIS",
"2018-08-13 16:31:48Z","12.98492","48.70722","71","15.2","Sat-AIS",
"2018-08-13 16:31:29Z","12.98445","48.70583","70","15.2","Sat-AIS",
"2018-08-13 16:31:24Z","12.98432","48.70543","70","15.2","Sat-AIS",
"2018-08-13 16:31:24Z","12.98432","48.70543","70","15.2","Sat-AIS",
"2018-08-13 16:31:18Z","12.98418","48.70502","70","15.2","Sat-AIS",
"2018-08-13 16:31:12Z","12.98405","48.70462","70","15.2","Sat-AIS",
"2018-08-13 16:31:06Z","12.98392","48.70422","70","15.2","Sat-AIS",
"2018-08-13 16:31:06Z","12.98392","48.70422","70","15.2","Sat-AIS",
"2018-08-13 16:31:00Z","12.98378","48.70382","71","15.2","Sat-AIS",
"2018-08-13 16:31:00Z","12.98378","48.70382","71","15.2","Sat-AIS",
"2018-08-13 16:30:18Z","12.98282","48.70095","71","15.2","Sat-AIS",
"2018-08-13 16:30:12Z","12.98268","48.70054","71","15.2","Sat-AIS",
"2018-08-13 16:30:00Z","12.98237","48.69959","71","15.2","Sat-AIS",
"2018-08-13 16:29:53Z","12.98223","48.69918","71","15.3","Sat-AIS",
"2018-08-13 16:29:43Z","12.98202","48.69852","71","15.3","Sat-AIS",
"2018-08-13 16:29:18Z","12.98145","48.69693","71","15.3","Sat-AIS",
"2018-08-13 16:29:00Z","12.981","48.69557","71","15.3","Sat-AIS",
"2018-08-13 16:29:00Z","12.981","48.69557","71","15.3","Sat-AIS",
"2018-08-13 16:28:48Z","12.98073","48.69473","71","15.3","Sat-AIS",
"2018-08-13 16:17:02Z","12.96475","48.64532","71","15.6","Sat-AIS",
"2018-08-13 16:10:24Z","12.9561","48.61688","72","16","Sat-AIS",
"2018-08-13 16:10:23Z","12.9561","48.61688","72","16","Sat-AIS",
"2018-08-13 16:09:49Z","12.95532","48.61433","72","16","Sat-AIS",
"2018-08-13 16:09:48Z","12.95532","48.61433","72","16","Sat-AIS",
"2018-08-13 16:09:06Z","12.95433","48.61113","72","16.1","Sat-AIS",
"2018-08-13 16:09:05Z","12.95433","48.61113","72","16.1","Sat-AIS",
"2018-08-13 16:08:17Z","12.95328","48.6077","73","16.1","Sat-AIS",
"2018-08-13 16:08:17Z","12.95328","48.6077","73","16.1","Sat-AIS",
"2018-08-13 16:03:24Z","12.94667","48.58605","72","16.2","Sat-AIS",
"2018-08-13 15:42:38Z","12.91748","48.4939","72","16.4","Sat-AIS",
"2018-08-13 15:32:56Z","12.90352","48.45068","70","16.5","Sat-AIS",
"2018-08-13 15:09:19Z","12.86708","48.34462","72","17.1","Sat-AIS",
"2018-08-13 14:37:50Z","12.82033","48.19482","72","17.6","Sat-AIS",
"2018-08-13 12:18:47Z","12.6219","47.52058","72","17.5","Sat-AIS",
"2018-08-13 12:18:41Z","12.62173","47.52012","72","17.5","Sat-AIS",
"2018-08-13 12:17:54Z","12.62057","47.5164","72","17.4","Sat-AIS",
"2018-08-13 12:16:54Z","12.61912","47.51165","73","17.4","Sat-AIS",
"2018-08-13 12:16:47Z","12.61892","47.511","73","17.4","Sat-AIS",
"2018-08-13 12:16:41Z","12.61878","47.51053","73","17.4","Sat-AIS",
"2018-08-13 12:16:35Z","12.61865","47.51005","73","17.4","Sat-AIS",
"2018-08-13 12:16:12Z","12.61812","47.50823","73","17.4","Sat-AIS",
"2018-08-13 11:46:07Z","12.57555","47.3665","73","17.2","Sat-AIS",
"2018-08-13 11:31:31Z","12.55475","47.29795","73","17","Sat-AIS",
"2018-08-13 11:31:31Z","12.55475","47.29795","73","17","Sat-AIS",
"2018-08-13 11:31:31Z","12.55475","47.29795","73","17","Sat-AIS",
"2018-08-13 11:31:31Z","12.55475","47.29795","73","17","Sat-AIS",
"2018-08-13 11:31:31Z","12.55475","47.29795","73","17","Sat-AIS",
"2018-08-13 11:31:31Z","12.55475","47.29795","73","17","Sat-AIS",
"2018-08-13 11:24:31Z","12.54517","47.26555","73","17","Sat-AIS",
"2018-08-13 10:57:14Z","12.50913","47.14037","73","16.6","Sat-AIS",
"2018-08-13 10:55:01Z","12.50625","47.13023","73","16.6","Sat-AIS",
"2018-08-13 10:41:42Z","12.4886","47.07075","72","16.3","Sat-AIS",
"2018-08-13 10:20:38Z","12.46065","46.97807","72","16","Sat-AIS",
"2018-08-13 10:12:19Z","12.44988","46.94248","72","15.9","Sat-AIS",
"2018-08-13 10:12:07Z","12.44962","46.94164","72","15.9","Sat-AIS",
"2018-08-13 10:11:43Z","12.44912","46.9399","72","15.9","Sat-AIS",
"2018-08-13 10:11:37Z","12.449","46.93948","72","15.9","Sat-AIS",
"2018-08-13 10:09:43Z","12.44652","46.9313","72","15.9","Sat-AIS",
"2018-08-13 09:14:43Z","12.36635","46.69622","72","15.9","Sat-AIS",
"2018-08-13 09:13:19Z","12.36437","46.6901","71","15.9","Sat-AIS",
"2018-08-13 07:35:59Z","12.22667","46.26167","72","8","Sat-AIS",
"2018-08-13 07:35:25Z","12.226","46.26012","72","16.2","Sat-AIS",
"2018-08-13 07:33:25Z","12.22335","46.25137","72","16.1","Sat-AIS",
"2018-08-13 07:32:25Z","12.22197","46.24682","72","16.1","Sat-AIS",
"2018-08-13 05:40:56Z","12.0567","45.74783","71","17","Sat-AIS",
"2018-08-13 05:40:56Z","12.0567","45.74783","71","17","Sat-AIS",
"2018-08-13 05:26:41Z","12.0364","45.68272","73","17","Sat-AIS",
"2018-08-13 05:22:49Z","12.03107","45.66464","73","16.9","Sat-AIS",
"2018-08-13 05:22:38Z","12.0308","45.66372","73","16.9","Sat-AIS",
"2018-08-13 05:06:19Z","12.00823","45.58909","72","16.8","Sat-AIS",
"2018-08-13 04:49:30Z","11.98398","45.51305","71","16.6","Sat-AIS",
"2018-08-13 04:34:32Z","11.96263","45.44539","72","16.6","Sat-AIS",
"2018-08-13 04:25:37Z","11.95018","45.40543","72","16.5","Sat-AIS",
"2018-08-13 04:24:49Z","11.949","45.40172","72","16.5","Sat-AIS",
"2018-08-13 04:24:49Z","11.949","45.40172","72","16.5","Sat-AIS",
"2018-08-13 04:24:31Z","11.94858","45.40037","72","16.5","Sat-AIS",
"2018-08-13 04:24:31Z","11.94858","45.40037","72","16.5","Sat-AIS",
"2018-08-13 04:23:59Z","11.94667","45.39667","72","8","Sat-AIS",
"2018-08-13 04:23:37Z","11.94735","45.39644","72","16.5","Sat-AIS",
"2018-08-13 04:23:25Z","11.94707","45.39554","71","16.5","Sat-AIS",
"2018-08-13 04:23:12Z","11.94675","45.3945","71","16.5","Sat-AIS",
"2018-08-13 04:23:12Z","11.94675","45.3945","71","16.5","Sat-AIS",
"2018-08-13 04:23:12Z","11.94675","45.3945","71","16.5","Sat-AIS",
"2018-08-13 04:23:12Z","11.94675","45.3945","71","16.5","Sat-AIS",
"2018-08-13 04:23:00Z","11.94645","45.39362","71","16.5","Sat-AIS",
"2018-08-13 04:22:54Z","11.94632","45.39317","71","16.5","Sat-AIS",
"2018-08-13 04:22:19Z","11.94548","45.39058","72","16.4","Sat-AIS",
"2018-08-13 04:21:54Z","11.94492","45.3888","72","16.4","Sat-AIS",
"2018-08-13 04:21:48Z","11.94478","45.38835","72","16.4","Sat-AIS",
"2018-08-13 04:21:48Z","11.94478","45.38835","72","16.4","Sat-AIS",
"2018-08-13 04:21:42Z","11.94463","45.3879","72","16.4","Sat-AIS",
"2018-08-13 04:21:37Z","11.9445","45.38747","72","16.4","Sat-AIS",
"2018-08-13 04:21:37Z","11.9445","45.38747","72","16.4","Sat-AIS",
"2018-08-13 04:21:31Z","11.94435","45.38702","72","16.4","Sat-AIS",
"2018-08-13 04:21:31Z","11.94435","45.38702","72","16.4","Sat-AIS",
"2018-08-13 04:16:55Z","11.93783","45.36652","71","16.4","Sat-AIS",
"2018-08-13 04:16:49Z","11.93773","45.36622","71","16.4","Sat-AIS",
"2018-08-13 03:58:36Z","11.9118","45.28637","71","16.1","Sat-AIS",
"2018-08-13 03:58:36Z","11.9118","45.28637","71","16.1","Sat-AIS",
"2018-08-13 03:58:36Z","11.9118","45.28637","71","16.1","Sat-AIS",
"2018-08-13 03:53:17Z","11.90428","45.26343","71","16","Sat-AIS",
"2018-08-13 03:52:42Z","11.90348","45.261","71","16","Sat-AIS",
"2018-08-13 03:52:41Z","11.90348","45.261","71","16","Sat-AIS",
"2018-08-13 03:49:59Z","11.89967","45.24923","71","15.9","Sat-AIS",
"2018-08-13 03:40:13Z","11.88603","45.20743","71","15.8","Sat-AIS",
"2018-08-13 00:44:54Z","12.0547","44.46057","111","16.8","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"372618000","9339973","N/A","TAIGA","3EJT8",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 22:50:10Z","28.33244","50.45434","314.8","13.4","Sat-AIS",
"2018-08-13 15:41:06Z","27.27178","51.92962","300.7","14.8","Sat-AIS",
"2018-08-13 15:39:19Z","27.26798","51.93678","301.1","14.8","Sat-AIS",
"2018-08-13 13:12:30Z","26.95889","52.51741","294.1","14.4","Sat-AIS",
"2018-08-13 12:15:40Z","26.83919","52.7424","303","15.4","Sat-AIS",
"2018-08-13 12:15:40Z","26.83919","52.7424","303","15.4","Sat-AIS",
"2018-08-13 06:07:40Z","26.36391","54.44487","275.6","15.8","Sat-AIS",
"2018-08-13 03:57:18Z","26.30657","55.07028","276","15","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538004023","9429302","N/A","ATHENIAN GLORY","V7UT4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 05:04:47Z","22.69012","69.96738","335","0.1","Sat-AIS",
"2018-08-13 01:07:12Z","22.63497","69.77602","68","8.1","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"249882000","9759836","N/A","AGIOS SOSTIS I","9HA4415",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 19:39:42Z","26.60329","53.0567","124","10.3","Sat-AIS",
"2018-08-13 19:31:42Z","26.61638","53.0355","126.3","10.3","Sat-AIS",
"2018-08-13 18:43:03Z","26.69873","52.90628","124.5","10.5","Sat-AIS",
"2018-08-13 16:37:27Z","26.91833","52.56","126","5.5","Sat-AIS",
"2018-08-13 16:33:01Z","26.92783","52.54754","126","11.3","Sat-AIS",
"2018-08-13 14:25:24Z","27.13639","52.16708","117.8","11.1","Sat-AIS",
"2018-08-13 12:16:51Z","27.32442","51.76309","117.4","11.8","Sat-AIS",
"2018-08-13 11:39:14Z","27.38414","51.63903","119.1","12.1","Sat-AIS",
"2018-08-13 11:08:03Z","27.43442","51.53267","117.4","12.6","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"352110000","9283801","N/A","KAI-EI","H9CF",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 03:56:39Z","35.31858","139.73146","1.1","11.7","Sat-AIS",
"2018-08-13 03:33:33Z","35.25784","139.78136","339.3","10.4","Sat-AIS",
"2018-08-13 01:58:40Z","35.06402","139.75616","42.5","7.2","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"352799000","9191400","N/A","KELLY","3FVN3",
